LONG	LAT	WATER_LEVE	WATER_REDU	QUANTITY	NO	DIFF	DEPTH	DEPTH4DEV	IDOBJECT	ID_WELL	EX	NY	ZONE	LINK	Z
99.090	17.850	19.000	0.000	1.000	7075	17	36.000	34.880	12	PW19784	509936	1973980	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW19784	-36.00000000000
98.790	18.360	9.500	7.500	3.000	2249	18	27.000	27.000	281	PW4960	477869	2030513	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW4960	-27.00000000000
98.900	18.320	6.000	9.000	3.410	4496	18	24.000	0.000	1818	DCD19219	490123	2026470	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19219	-24.00000000000
98.830	18.270	6.000	12.000	1.140	3056	18	24.000	0.000	217	DCD19107	482247	2020707	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19107	-24.00000000000
99.050	17.960	6.000	12.000	1.820	6401	18	24.000	0.000	40	DCD19150	505655	1986525	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19150	-24.00000000000
99.020	17.990	30.000	9.000	1.140	5997	18	48.000	0.000	22	DCD19149	502993	1989927	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19149	-48.00000000000
99.060	17.860	17.150	10.540	5.170	6560	19	36.000	36.000	48	MW751	507110	1975525	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW751	-36.00000000000
98.910	18.320	8.000	0.000	0.000	4662	19	27.000	27.000	854	WRN1723	490836	2026331	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1723	-27.00000000000
98.890	18.350	10.000	0.000	0.000	4328	19	29.000	29.000	938	WRN1544	489370	2029381	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1544	-29.00000000000
98.870	18.350	11.000	0.000	0.000	3791	19	30.000	30.000	1101	WRN1347	486850	2029698	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1347	-30.00000000000
99.010	18.410	11.000	10.000	2.000	5895	19	30.000	27.220	2272	PW17614	501763	2036364	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17614	-30.00000000000
99.180	18.480	0.000	0.000	1.000	8524	19	19.100	18.300	2334	PW3470	519672	2044009	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3470	-19.10000000000
99.100	18.590	3.000	6.000	4.550	7226	20	22.500	21.000	2240	MW545	511022	2055605	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW545	-22.50000000000
98.960	18.570	4.500	8.400	8.000	5322	20	24.000	18.050	2140	PW5530	496534	2053343	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5530	-24.00000000000
99.030	18.050	4.500	12.000	2.270	6118	20	24.000	24.000	44	MW527	504031	1996313	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW527	-24.00000000000
98.890	18.140	7.500	13.500	2.270	4288	20	27.000	27.000	2405	MW623	488932	2005942	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW623	-27.00000000000
99.010	18.380	12.000	3.000	10.000	5887	20	31.500	30.000	2323	MW1087	501665	2032584	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW1087	-31.50000000000
99.140	18.450	12.000	3.000	6.000	7888	20	31.500	31.500	2327	MW1080	514954	2040069	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW1080	-31.50000000000
98.860	18.350	12.500	0.000	0.000	3470	20	32.000	32.000	456	WRN1367	486193	2029717	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1367	-32.00000000000
98.940	18.450	7.250	5.770	7.200	5021	20	27.000	27.000	1867	MW655	494254	2040659	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW655	-27.00000000000
98.870	18.350	0.000	0.000	0.000	3792	20	20.000	20.000	1112	WRN1362	486450	2029882	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1362	-20.00000000000
98.770	18.340	3.000	8.000	3.000	2107	20	23.000	21.200	237	PW22007	476284	2028893	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW22007	-23.00000000000
99.230	18.520	2.010	2.290	7.200	9096	20	22.500	15.000	2282	MW668	524587	2048604	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW668	-22.50000000000
98.710	18.340	9.190	0.570	11.880	1830	21	30.000	24.000	287	G474	469782	2028538	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G474	-30.00000000000
98.760	18.350	8.100	9.900	3.000	2054	21	29.000	27.150	207	PW5528	475587	2030009	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5528	-29.00000000000
99.250	18.560	3.000	19.000	5.000	9308	21	24.000	15.200	2253	PW15538	527317	2052467	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW15538	-24.00000000000
98.860	18.390	6.000	0.000	0.000	3547	21	27.000	27.000	1338	WRN1131	485976	2033867	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1131	-27.00000000000
99.240	18.530	6.000	3.000	4.540	9199	21	27.000	0.000	2359	DCD19085	526311	2049573	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19085	-27.00000000000
99.040	17.860	8.000	21.000	3.400	6269	21	29.000	0.000	69	DCD19158	504759	1975506	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19158	-29.00000000000
99.030	18.050	9.000	1.500	1.590	6119	21	30.000	0.000	45	DCD19175	503978	1996185	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19175	-30.00000000000
99.000	17.840	9.000	6.000	8.000	5753	21	30.000	30.000	2423	MW869	500585	1972609	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW869	-30.00000000000
98.850	18.470	9.000	15.000	13.630	3383	21	30.000	0.000	1694	DCD19201	484896	2042940	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19201	-30.00000000000
98.940	18.260	9.000	15.000	1.820	5015	21	30.000	0.000	2263	DCD19099	494042	2019077	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19099	-30.00000000000
98.890	18.500	9.000	20.000	4.400	4407	21	30.000	0.000	1666	DCD19190	488713	2046284	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19190	-30.00000000000
98.900	18.350	10.000	0.000	0.000	4527	21	31.000	31.000	934	WRN1541	489848	2029455	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1541	-31.00000000000
98.870	18.390	12.000	9.000	3.410	3847	21	33.000	33.000	1750	MW686	487079	2034273	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW686	-33.00000000000
98.890	18.350	15.000	0.000	0.000	4329	21	36.000	36.000	937	WRN1545	489336	2029157	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1545	-36.00000000000
98.900	18.340	15.000	0.000	0.000	4512	21	36.000	36.000	941	WRN1548	489706	2028809	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1548	-36.00000000000
99.020	18.000	7.600	16.000	2.200	5998	21	29.000	0.000	20	DCD19144	502685	1991234	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19144	-29.00000000000
98.920	17.860	4.000	6.000	10.000	4784	22	25.500	25.500	2398	MW1010	492411	1975299	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW1010	-25.50000000000
98.870	18.350	18.310	0.000	0.000	3793	22	40.000	40.000	1107	WRN1357	486402	2029355	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1357	-40.00000000000
98.940	17.800	6.770	10.370	7.200	5010	22	28.500	27.000	2546	MW520	493645	1968834	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW520	-28.50000000000
98.920	17.880	6.600	3.900	4.550	4788	22	28.500	27.000	2442	MW564	492407	1977114	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW564	-28.50000000000
98.790	18.320	1.000	7.000	6.000	2236	22	23.000	21.200	299	PW22008	477842	2026319	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW22008	-23.00000000000
98.950	18.540	3.000	6.000	8.800	5189	22	25.000	0.000	2096	DCD19053	494739	2050439	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19053	-25.00000000000
99.090	17.850	7.000	24.000	2.300	7076	22	29.000	0.000	15	DCD19156	509938	1974267	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19156	-29.00000000000
98.900	18.350	10.000	0.000	0.000	4528	22	32.000	32.000	939	WRN1546	489451	2028970	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1546	-32.00000000000
98.760	18.370	11.000	6.600	7.800	2057	22	33.000	33.000	138	MW212	475583	2031375	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW212	-33.00000000000
98.800	18.410	23.000	0.000	0.000	2414	22	45.000	45.000	2589	WRN315	479230	2036257	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN315	-45.00000000000
99.060	17.840	1.500	21.000	1.140	6559	23	24.000	21.000	28	MW749	507304	1972990	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW749	-24.00000000000
98.960	18.400	5.000	2.000	4.000	5299	23	27.500	27.000	2306	PW8166	496324	2034817	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW8166	-27.50000000000
98.900	17.910	6.000	10.500	3.410	4479	23	28.500	21.000	2486	MW677	490187	1980483	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW677	-28.50000000000
98.940	18.500	6.000	13.500	2.270	5036	23	28.500	0.000	1729	DCD19181	493932	2046283	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19181	-28.50000000000
98.880	17.970	7.500	15.000	1.820	4059	23	30.000	0.000	2439	DCD19127	487653	1987241	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19127	-30.00000000000
98.940	18.450	7.500	15.000	3.410	5022	23	30.000	0.000	1682	DCD19193	493830	2041038	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19193	-30.00000000000
98.770	18.360	5.400	4.800	30.000	2110	23	28.000	27.100	177	PW5527	476537	2030800	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5527	-28.00000000000
99.130	18.490	7.620	24.390	10.230	7727	23	30.490	0.000	2012	AFD7274	514363	2045095	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7274	-30.49000000000
98.910	18.320	0.000	0.000	0.000	4663	23	23.000	23.000	852	WRN1722	490716	2026294	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1722	-23.00000000000
99.190	18.480	5.000	2.000	15.000	8643	23	28.000	21.000	2297	PW9208	520528	2044414	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW9208	-28.00000000000
98.900	18.490	6.000	16.000	3.800	4559	23	29.000	0.000	1911	DCD19182	490260	2044760	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19182	-29.00000000000
98.970	18.420	24.000	36.000	2.300	5434	23	47.000	0.000	2309	DCD19097	496978	2036950	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19097	-47.00000000000
98.870	18.510	3.730	0.660	9.000	3993	23	27.000	27.000	1740	MW394	486616	2046990	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW394	-27.00000000000
98.930	18.520	3.500	0.000	30.000	4945	24	27.000	24.270	1659	PW23964	493428	2048369	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW23964	-27.00000000000
98.990	18.390	8.000	12.000	1.000	5625	24	31.500	30.000	2318	PW6516	499527	2033890	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW6516	-31.50000000000
98.930	17.840	14.000	11.000	10.000	4920	24	37.500	37.500	2472	MW966	492608	1972848	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW966	-37.50000000000
99.070	18.490	2.400	4.400	15.000	6726	24	26.000	21.280	2142	PW22462	507874	2045440	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW22462	-26.00000000000
98.870	18.350	0.000	0.000	0.000	3794	24	24.000	24.000	1104	WRN1351	487080	2029926	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1351	-24.00000000000
98.900	18.350	0.000	0.000	0.000	4529	24	24.000	24.000	931	WRN1539	489725	2029476	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1539	-24.00000000000
98.970	18.400	6.000	6.000	1.000	5433	24	30.000	27.340	2283	PW22159	497306	2035264	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW22159	-30.00000000000
98.880	18.150	6.000	9.000	4.540	4070	24	30.000	0.000	232	DCD19106	488267	2007767	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19106	-30.00000000000
99.160	18.460	6.000	14.000	6.000	8184	24	30.000	30.000	2288	MW1053	517520	2042062	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW1053	-30.00000000000
98.960	18.460	6.000	22.500	1.140	5304	24	30.000	30.000	2224	MW180	496810	2042060	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW180	-30.00000000000
98.830	18.290	9.000	12.000	4.550	3062	24	33.000	33.000	214	MW736	482221	2022548	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW736	-33.00000000000
99.100	18.570	18.000	21.000	4.540	7222	24	42.000	0.000	2219	DCD19078	511367	2054229	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19078	-42.00000000000
98.830	18.440	20.000	0.000	0.000	3134	24	44.000	44.000	1312	WRN575	482791	2039220	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN575	-44.00000000000
98.820	18.240	30.000	0.000	5.000	2806	24	54.000	54.000	189	5901F152	481296	2017736	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901F152	-54.00000000000
98.820	18.250	38.000	0.000	5.000	2807	24	62.000	62.000	318	5901F151	481035	2018011	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901F151	-62.00000000000
98.960	17.760	42.680	54.880	5.680	5288	24	67.070	0.000	2541	AFD7279	495836	1963752	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7279	-67.07000000000
98.830	17.730	6.100	24.390	2.050	3048	24	30.490	0.000	2479	AFD7288	482224	1961286	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7288	-30.49000000000
98.900	18.340	12.450	0.000	0.000	4513	25	37.000	37.000	940	WRN1547	489608	2028801	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1547	-37.00000000000
98.910	17.910	23.400	9.600	1.360	4631	25	48.000	0.000	2393	DCD19124	491430	1980772	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19124	-48.00000000000
98.920	18.410	0.000	0.000	0.000	4810	25	25.000	25.000	345	WRN1048	491840	2035983	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1048	-25.00000000000
99.040	18.640	4.000	8.000	12.000	6292	25	29.000	24.450	2128	PW23060	504787	2061898	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW23060	-29.00000000000
98.880	18.110	4.000	15.000	3.400	4069	25	29.000	0.000	2543	DCD19141	488270	2002833	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19141	-29.00000000000
99.010	18.380	5.000	5.000	3.000	5888	25	30.000	26.000	2363	5301A010	501270	2032255	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5301A010	-30.00000000000
99.070	18.660	5.000	11.000	5.500	6740	25	30.000	0.000	109	DCD19236	507577	2063421	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19236	-30.00000000000
99.090	17.850	5.000	18.000	2.300	7077	25	30.000	0.000	14	DCD19161	510063	1973716	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19161	-30.00000000000
99.020	18.010	7.000	11.000	3.000	6000	25	32.000	24.210	16	PW15960	502609	1991666	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW15960	-32.00000000000
98.950	18.030	10.000	23.000	4.400	5146	25	35.000	0.000	2477	DCD19140	495281	1993982	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19140	-35.00000000000
98.760	18.360	11.000	9.000	4.540	2056	25	36.000	36.000	205	MW802	474771	2030420	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW802	-36.00000000000
99.080	17.890	11.000	13.000	3.000	6897	25	36.000	33.250	68	PW17812	509340	1978564	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17812	-36.00000000000
98.880	17.960	11.000	14.000	1.500	4058	25	36.000	24.250	2440	PW13902	488221	1986546	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW13902	-36.00000000000
98.950	18.440	20.000	10.000	7.000	5154	25	45.000	45.000	2109	MW972	495486	2039435	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW972	-45.00000000000
99.040	18.640	2.940	0.000	42.000	6293	25	28.000	24.310	2138	PW19082	504547	2061326	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW19082	-28.00000000000
99.010	18.520	9.300	9.000	4.550	5903	25	34.500	33.000	2202	G432	502047	2048067	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G432	-34.50000000000
98.990	17.770	9.280	10.550	5.170	5617	25	34.500	33.000	2384	MW158	499020	1964767	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW158	-34.50000000000
98.770	17.630	3.000	6.000	3.410	2101	26	28.500	15.000	2410	MW697	476568	1950242	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW697	-28.50000000000
98.880	18.030	13.500	22.500	1.140	4067	26	39.000	39.000	2471	MW660	487753	1993695	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW660	-39.00000000000
98.920	18.450	16.500	21.000	5.680	4814	26	42.000	0.000	1827	DCD19195	491774	2040817	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19195	-42.00000000000
99.150	18.590	10.240	21.560	1.500	8030	26	36.000	30.220	2207	PW18062	516170	2056218	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW18062	-36.00000000000
98.970	17.750	8.660	0.520	6.550	5425	26	34.500	33.000	2495	MW407	497050	1963650	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW407	-34.50000000000
98.880	18.500	9.000	3.000	10.000	4220	26	35.000	32.000	1723	MW909	487676	2046243	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW909	-35.00000000000
98.850	18.460	9.500	10.500	4.000	3377	26	35.500	30.600	1896	PW18534	485056	2041659	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW18534	-35.50000000000
98.850	18.450	20.000	0.000	0.000	3367	26	46.000	46.000	1189	WRN950	484977	2040172	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN950	-46.00000000000
98.810	18.300	8.020	0.000	5.960	2581	26	34.500	33.000	184	MW163	480127	2023958	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW163	-34.50000000000
98.680	18.320	8.000	6.000	10.000	1684	27	34.500	33.000	154	MW1006	466556	2026255	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW1006	-34.50000000000
99.120	18.510	8.500	19.500	1.500	7551	27	35.000	30.450	2011	PW14258	512987	2047668	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW14258	-35.00000000000
98.910	17.920	7.960	2.810	4.500	4634	27	34.500	27.000	2498	MW266	490931	1982080	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW266	-34.50000000000
98.890	17.950	9.300	10.500	1.140	4277	27	36.000	24.000	2453	G580	488403	1985768	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G580	-36.00000000000
99.030	18.530	3.180	3.060	8.000	6138	27	30.000	19.500	2925	G60	504200	2049500	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G60	-30.00000000000
98.900	18.350	0.000	0.000	0.000	4530	27	27.000	27.000	932	WRN1540	489716	2029544	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1540	-27.00000000000
98.920	18.410	0.000	0.000	0.000	4811	27	27.000	27.000	348	WRN1063	491769	2035971	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1063	-27.00000000000
99.140	18.640	3.000	6.000	2.730	7890	27	30.000	0.000	116	DCD19239	515274	2061424	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19239	-30.00000000000
99.150	18.660	3.000	13.000	3.300	8033	27	30.000	0.000	77	DCD19243	516378	2063619	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19243	-30.00000000000
99.100	18.610	3.000	18.000	3.410	7228	27	30.000	30.000	2178	MW652	511060	2058667	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW652	-30.00000000000
98.950	18.500	6.000	15.000	3.000	5173	27	33.000	0.000	2124	DCD19060	495587	2046319	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19060	-33.00000000000
99.040	17.980	7.500	10.500	1.140	6273	27	34.500	21.000	59	MW685	504330	1989051	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW685	-34.50000000000
98.890	18.450	9.000	18.000	6.810	4397	27	36.000	0.000	1641	DCD19226	488393	2040953	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19226	-36.00000000000
98.890	18.150	12.000	10.000	7.000	4290	27	39.000	39.000	229	MW871	488471	2007559	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW871	-39.00000000000
98.940	17.790	13.500	19.500	1.140	5005	27	40.500	39.000	2431	MW523	494317	1967545	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW523	-40.50000000000
99.010	18.380	21.000	4.000	10.000	5889	27	48.000	48.000	2325	MW917	501345	2032620	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW917	-48.00000000000
98.800	18.400	33.000	0.000	0.000	2386	27	60.000	60.000	2574	WRN442	479669	2035456	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN442	-60.00000000000
99.150	18.660	4.200	22.800	2.270	8034	27	31.500	30.000	80	MW176	516234	2064148	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW176	-31.50000000000
98.760	18.380	8.600	3.500	12.940	2059	27	36.000	33.000	204	G621	475039	2033230	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G621	-36.00000000000
99.040	18.420	3.000	12.000	4.000	6279	28	30.500	30.000	2291	PW6372	504735	2037431	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW6372	-30.50000000000
98.910	17.950	6.900	15.000	2.270	4637	28	34.500	33.000	2511	MW99	490815	1985253	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW99	-34.50000000000
98.790	18.310	2.160	1.720	48.000	2234	28	30.000	18.000	197	MW101	478475	2025206	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW101	-30.00000000000
98.870	18.040	6.600	8.400	3.410	3780	28	34.500	33.000	2531	MW558	487034	1995365	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW558	-34.50000000000
98.840	18.470	2.090	0.440	7.200	3277	28	30.000	30.000	1721	MW358	483382	2042669	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW358	-30.00000000000
98.910	18.320	0.000	0.000	0.000	4664	28	28.000	28.000	818	WRN1770	490641	2025977	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1770	-28.00000000000
98.950	18.420	6.000	8.000	10.000	5151	28	34.000	34.000	2254	MW995	495610	2037325	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW995	-34.00000000000
99.160	18.450	7.000	18.000	3.300	8183	28	35.000	0.000	2355	DCD19091	517539	2041073	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19091	-35.00000000000
99.020	18.020	8.000	26.000	2.300	6004	28	36.000	0.000	3	DCD19148	503112	1992667	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19148	-36.00000000000
98.890	18.160	9.000	4.000	1.000	4292	28	37.000	21.000	231	PW8001	488785	2008200	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW8001	-37.00000000000
99.060	18.650	6.280	0.440	12.010	6584	28	34.500	21.000	108	MW279	506950	2062301	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW279	-34.50000000000
99.100	18.580	0.000	4.280	7.200	7223	29	28.500	27.000	2221	MW348	511104	2054819	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW348	-28.50000000000
98.950	18.420	1.500	12.000	4.550	5152	29	30.000	30.000	2256	MW427	495609	2037502	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW427	-30.00000000000
99.080	18.570	1.500	15.000	2.270	6902	29	30.000	30.000	2028	G383	509417	2054154	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G383	-30.00000000000
99.180	18.480	3.500	0.000	1.500	8525	29	32.000	12.180	2331	PW22820	519969	2043898	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW22820	-32.00000000000
98.700	18.360	15.000	1.200	4.550	1775	29	43.500	42.000	224	MW436	468774	2030595	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW436	-43.50000000000
99.010	18.100	7.230	8.840	2.400	5876	29	36.000	36.000	26	MW458	501142	2002135	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW458	-36.00000000000
98.680	18.320	4.040	4.690	12.330	1685	29	33.000	33.000	156	G602	466559	2026331	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G602	-33.00000000000
99.240	18.540	0.000	0.000	1.000	9201	29	29.000	24.400	2278	PW3471	525644	2050446	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW3471	-29.00000000000
98.960	17.810	6.000	9.000	3.000	5294	29	35.000	30.400	2534	PW17806	495799	1969412	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17806	-35.00000000000
99.030	18.080	7.000	17.000	2.200	6127	29	36.000	0.000	32	DCD19172	503520	1999787	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19172	-36.00000000000
98.790	18.420	7.000	18.000	6.600	2273	29	36.000	0.000	2798	DCD19255	477927	2037117	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19255	-36.00000000000
98.900	18.350	18.000	0.000	0.000	4531	29	47.000	47.000	942	WRN1549	489637	2029327	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1549	-47.00000000000
98.800	18.410	31.000	0.000	0.000	2415	29	60.000	60.000	2710	WRN303	479779	2036234	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN303	-60.00000000000
98.960	17.720	12.680	9.380	14.410	5286	29	42.000	42.000	2381	G182	496631	1960097	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=G182	-42.00000000000
98.780	18.360	8.100	9.400	1.500	2172	30	38.000	33.680	175	PW13253	477342	2030688	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW13253	-38.00000000000
98.870	18.350	0.000	0.000	0.000	3795	30	30.000	30.000	455	WRN1366	486305	2029795	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=WRN1366	-30.00000000000
