LONG	LAT	WATER_LEVE	WATER_REDU	QUANTITY	NO	DIFF	DEPTH	DEPTH4DEV	IDOBJECT	ID_WELL	EX	NY	ZONE	LINK	Z
99.540	18.340	7.500	5.100	9.000	14293	51	58.500	57.000	815	MM592	557222	2028273	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM592	-58.50000000000
99.480	18.170	9.000	3.650	46.880	12797	51	60.000	51.000	768	W60	551550	2010002	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W60	-60.00000000000
99.320	17.900	9.000	7.000	10.000	9956	51	60.000	48.410	1152	PW14802	534816	1979434	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW14802	-60.00000000000
99.490	18.200	13.500	9.600	5.680	13014	51	64.500	60.000	627	ME229	552429	2012547	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME229	-64.50000000000
99.610	18.990	21.000	7.000	7.000	15894	51	72.000	68.000	1117	LP165	564496	2100139	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP165	-72.00000000000
99.500	18.750	1.200	26.400	3.410	13279	51	52.500	51.000	417	MM459	552934	2074217	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM459	-52.50000000000
99.110	17.440	8.700	30.000	4.550	7377	51	60.000	60.000	672	MR257	512450	1928850	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MR257	-60.00000000000
99.600	18.900	8.500	12.000	8.000	15637	52	60.000	60.000	243	5501T040	563788	2090098	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501T040	-60.00000000000
99.540	18.350	6.940	1.710	6.490	14296	52	58.500	57.000	666	MM491	557635	2029909	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM491	-58.50000000000
99.470	18.610	6.880	16.580	3.600	12594	52	58.500	30.000	455	MB750	550159	2058674	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MB750	-58.50000000000
99.580	18.380	3.600	5.400	9.000	15169	52	55.500	33.000	600	RTD78	561929	2032520	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD78	-55.50000000000
99.830	18.630	2.000	5.000	20.000	22292	52	54.000	48.000	1855	5701A028	587957	2060961	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701A028	-54.00000000000
99.480	18.270	8.000	2.000	12.000	12812	52	60.000	60.000	537	LP89	551406	2020188	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP89	-60.00000000000
99.390	18.170	4.800	7.200	5.000	11027	52	57.000	39.000	53	RTD202	542162	2009108	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD202	-57.00000000000
99.160	18.130	4.500	13.500	4.550	8181	53	57.000	57.000	1263	MH163	517372	2005584	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH163	-57.00000000000
99.510	18.260	4.500	19.500	2.270	13520	53	57.000	36.000	618	W223	554721	2019201	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W223	-57.00000000000
99.470	18.580	7.500	4.500	6.000	12586	53	60.000	56.000	498	RTD72	549902	2054700	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD72	-60.00000000000
99.190	17.480	7.500	7.500	4.000	8619	53	60.000	60.000	346	RTD93	520761	1933078	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD93	-60.00000000000
99.380	18.290	1.480	7.380	5.600	10853	53	54.000	31.500	1383	TF53	540598	2023251	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF53	-54.00000000000
99.500	18.280	4.170	3.570	35.730	13264	53	57.000	57.000	527	MH182	552967	2021986	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH182	-57.00000000000
99.500	18.290	7.000	1.000	20.000	13272	53	60.000	56.000	531	TF407	553561	2022564	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF407	-60.00000000000
99.610	18.980	10.000	30.000	9.090	15891	53	63.000	63.000	1122	ME1176	564638	2099803	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1176	-63.00000000000
99.310	17.680	6.700	23.500	5.000	9842	53	60.000	60.000	378	5501J014	533196	1954974	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501J014	-60.00000000000
99.430	18.260	7.620	30.490	9.090	11695	53	60.980	0.000	605	AFD7308	545873	2020000	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7308	-60.98000000000
99.350	18.340	3.600	8.400	9.000	10395	53	57.000	56.000	1296	RTD200	537611	2028460	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD200	-57.00000000000
99.410	18.210	6.600	3.900	10.500	11328	53	60.000	60.000	19	RTD182	544331	2014235	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD182	-60.00000000000
99.500	18.260	6.600	10.500	9.000	13263	53	60.000	56.000	713	MM553	553045	2019115	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM553	-60.00000000000
99.320	18.310	3.520	25.790	3.790	9968	53	57.000	57.000	1307	MM351	534302	2025464	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM351	-57.00000000000
99.940	18.710	6.240	23.450	6.580	26931	54	60.000	51.000	123	MH427	599229	2069645	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH427	-60.00000000000
99.620	19.040	2.000	0.000	6.000	16126	54	56.000	56.000	1132	6101D027	565492	2106210	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101D027	-56.00000000000
99.340	18.210	3.000	6.000	11.360	10226	54	57.000	27.000	9	MH311	536100	2014000	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH311	-57.00000000000
99.640	18.110	4.500	21.000	1.360	16584	54	58.500	0.000	870	DCD18929	568378	2002783	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18929	-58.50000000000
99.510	18.110	6.000	2.400	4.000	13517	54	60.000	33.000	916	RTD79	554883	2002492	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD79	-60.00000000000
99.530	18.640	6.000	3.600	10.000	14071	54	60.000	36.000	210	RTD185	556815	2061398	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD185	-60.00000000000
99.370	18.150	6.000	6.600	9.000	10702	54	60.000	39.000	25	RTD196	539511	2007183	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD196	-60.00000000000
99.970	18.720	6.000	18.000	4.500	28058	54	60.000	51.000	140	TF267	602396	2070824	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF267	-60.00000000000
99.420	18.300	8.000	4.000	6.000	11516	54	62.000	62.000	591	LP11	545265	2024100	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP11	-62.00000000000
99.400	18.150	12.000	5.000	3.500	11185	54	66.000	54.950	805	PW24725	543166	2007041	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24725	-66.00000000000
99.340	18.200	18.000	18.900	1.140	10225	54	72.000	42.000	15	ME241	536236	2012438	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME241	-72.00000000000
99.540	18.630	4.430	8.860	11.370	14299	54	58.500	42.000	215	W1256	557134	2060465	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W1256	-58.50000000000
99.550	18.360	11.540	3.800	6.000	14499	54	66.000	66.000	654	MW467	558162	2031133	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MW467	-66.00000000000
99.110	17.370	5.400	3.600	9.090	7374	55	60.000	24.000	970	MH218	511737	1920520	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH218	-60.00000000000
99.430	18.210	11.130	19.310	24.010	11692	55	66.000	63.000	34	W1260	545675	2013723	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W1260	-66.00000000000
99.170	17.580	5.000	0.000	15.000	8346	55	60.000	60.000	289	6101A023	518076	1943963	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101A023	-60.00000000000
99.590	18.150	6.000	0.000	10.000	15407	55	61.000	60.000	883	LP15	562733	2007707	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP15	-61.00000000000
99.480	18.190	9.430	19.320	2.770	12805	55	64.500	51.000	628	ME280	551680	2012074	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME280	-64.50000000000
99.620	18.130	6.000	1.500	1.500	16112	55	61.300	60.200	851	PW4932	565959	2005277	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW4932	-61.30000000000
99.970	18.750	4.500	19.500	6.810	28059	56	60.000	60.000	130	ME1148	602545	2074402	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1148	-60.00000000000
99.610	19.000	19.500	1.500	22.730	15896	56	75.000	75.000	1055	MH290	564327	2101227	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH290	-75.00000000000
99.510	18.270	13.460	3.160	7.200	13521	56	69.000	66.000	582	MM397	554440	2021120	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM397	-69.00000000000
99.650	19.170	7.330	9.310	7.200	16844	56	63.000	63.000	1088	MH284	569388	2120273	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH284	-63.00000000000
99.390	17.900	9.200	17.600	5.000	11022	56	64.900	39.500	1178	PW1108	541920	1979436	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW1108	-64.90000000000
99.920	18.660	4.000	20.000	6.810	26115	56	60.000	60.000	149	ME1151	597520	2064389	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1151	-60.00000000000
99.520	18.110	4.000	24.000	10.000	13774	56	60.000	60.000	844	5901J045	555740	2003343	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901J045	-60.00000000000
99.420	17.900	10.000	17.000	5.000	11502	56	66.000	66.000	1174	LP162	544765	1979684	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP162	-66.00000000000
99.380	17.650	30.000	4.000	10.000	10838	56	86.000	86.000	269	LP57	540914	1952035	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP57	-86.00000000000
99.480	18.130	2.400	4.800	6.000	12793	56	58.500	42.000	868	RTD81	550968	2005140	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD81	-58.50000000000
99.500	18.280	6.870	1.420	12.010	13265	56	63.000	60.000	562	MM386	553500	2021900	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM386	-63.00000000000
99.150	17.910	10.670	30.490	2.270	8017	56	67.070	0.000	1191	AFD7314	515926	1981055	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7314	-67.07000000000
99.490	18.280	10.670	36.590	5.680	13026	56	67.070	0.000	557	AFD7311	552715	2021770	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7311	-67.07000000000
99.230	18.360	3.600	14.400	6.000	9095	56	60.000	60.000	1340	RTD189	524890	2030841	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD189	-60.00000000000
99.180	17.620	5.500	9.500	6.000	8513	57	62.000	54.780	277	PW17033	519565	1949224	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17033	-62.00000000000
99.400	18.270	10.500	1.500	35.000	11200	57	67.000	66.500	737	PW5369	543251	2020352	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5369	-67.00000000000
99.470	18.250	0.490	11.260	54.140	12550	57	57.000	39.000	539	W188	549700	2018300	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W188	-57.00000000000
99.320	17.570	5.400	10.500	2.000	9949	57	62.000	30.250	351	PW23970	534959	1942828	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW23970	-62.00000000000
99.640	18.410	9.140	4.820	6.000	16588	57	66.000	39.000	617	MH293	568533	2036487	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH293	-66.00000000000
99.600	19.070	0.000	9.000	22.730	15645	57	57.000	57.000	1057	MH288	563595	2109467	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH288	-57.00000000000
99.410	18.500	0.000	15.000	5.680	11344	57	57.000	39.000	733	W186	544173	2046270	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W186	-57.00000000000
99.200	17.590	3.000	0.000	10.000	8763	57	60.000	60.000	316	6101A024	522264	1945411	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101A024	-60.00000000000
99.510	18.310	3.000	3.000	4.500	13531	57	60.000	39.000	639	MM544	554842	2025225	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM544	-60.00000000000
99.190	17.590	3.000	8.000	10.000	8633	57	60.000	54.000	318	5801D134	520434	1945405	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801D134	-60.00000000000
99.320	18.200	3.000	12.000	5.000	9960	57	60.000	60.000	39	RTD164	534836	2012507	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD164	-60.00000000000
99.390	17.870	3.000	18.000	1.590	11018	57	60.000	24.000	1151	MH300	541822	1976512	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH300	-60.00000000000
99.500	18.750	3.000	28.000	5.000	13280	57	60.000	60.000	484	5901D011	552951	2074219	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901D011	-60.00000000000
99.600	19.100	3.000	36.000	7.000	15649	57	60.000	56.000	1084	5501B051	563319	2112146	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501B051	-60.00000000000
99.330	18.300	3.000	48.000	2.300	10091	57	60.000	0.000	1297	DCD18998	535592	2023677	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18998	-60.00000000000
99.580	18.720	6.000	21.000	6.810	15176	57	63.000	63.000	253	ME1190	561857	2070951	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1190	-63.00000000000
99.440	18.330	9.000	10.000	6.000	11874	57	66.000	60.000	801	5501D038	547277	2027491	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501D038	-66.00000000000
100.010	18.770	9.000	25.000	4.540	29682	57	66.000	63.000	159	ME1147	606511	2076135	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1147	-66.00000000000
99.570	18.750	12.000	27.000	4.000	14971	57	69.000	69.000	246	RTD171	560163	2074235	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD171	-69.00000000000
99.450	18.300	15.000	4.500	11.000	12090	57	72.000	62.000	780	RTD2	548154	2024020	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD2	-72.00000000000
99.400	18.270	18.000	4.000	8.000	11201	57	75.000	73.270	1313	PW17799	542950	2020822	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW17799	-75.00000000000
99.610	19.140	5.610	5.220	9.920	15919	57	63.000	51.000	1075	MH414	565139	2117114	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH414	-63.00000000000
99.580	18.730	23.400	30.600	3.000	15179	58	81.000	78.000	256	RTD186	561757	2071128	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD186	-81.00000000000
99.380	18.190	2.380	9.330	5.540	10844	58	60.000	48.000	70	MH241	540840	2011496	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH241	-60.00000000000
99.250	18.240	2.140	9.620	5.170	9297	58	60.000	60.000	1372	MH155	527325	2017511	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH155	-60.00000000000
99.270	18.290	2.100	3.300	11.000	9516	58	60.000	39.000	1349	RTD123	529190	2022742	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD123	-60.00000000000
99.150	17.920	15.240	36.590	2.270	8019	58	73.170	0.000	1190	AFD7313	515986	1981808	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=AFD7313	-73.17000000000
99.400	18.190	6.000	4.000	6.000	11189	58	64.000	64.000	71	LP88	543019	2012145	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP88	-64.00000000000
99.920	18.660	14.000	6.000	7.000	26116	58	72.000	69.000	116	LP167	597656	2064378	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP167	-72.00000000000
99.630	18.880	14.000	48.000	3.000	16364	58	72.000	72.000	177	5801J016	567179	2088123	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801J016	-72.00000000000
99.090	17.480	48.000	15.000	2.000	7068	58	106.000	106.000	1007	5701D107	510132	1933629	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701D107	-106.00000000000
99.550	19.170	50.000	0.000	2.000	14508	58	108.000	108.000	1958	5901H015	558692	2120804	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901H015	-108.00000000000
99.360	18.330	18.300	5.700	4.500	10547	58	76.500	68.000	1310	MM564	538885	2027261	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM564	-76.50000000000
99.590	18.990	13.780	20.660	3.400	15426	58	72.000	60.000	1083	W1270	562491	2099874	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W1270	-72.00000000000
99.450	18.560	1.500	2.000	10.000	12098	59	60.000	52.000	479	TF236	547846	2052263	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF236	-60.00000000000
99.390	17.870	1.500	3.900	3.000	11019	59	60.000	12.000	1150	RTD207	541790	1976536	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD207	-60.00000000000
99.700	18.250	1.500	12.000	6.000	18032	59	60.000	60.000	1015	RTD103	574859	2018421	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD103	-60.00000000000
99.470	18.590	3.000	21.000	6.800	12588	59	61.500	60.000	398	ME1165	550460	2056356	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1165	-61.50000000000
99.490	18.770	37.500	4.500	6.000	13047	59	96.000	93.000	425	RTD165	552372	2075623	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD165	-96.00000000000
99.190	17.510	1.000	11.000	2.000	8624	59	60.000	30.300	303	PW24187	521035	1936654	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24187	-60.00000000000
99.220	17.640	3.000	12.000	9.000	8989	59	62.000	57.000	268	5701D104	523974	1950482	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5701D104	-62.00000000000
99.960	18.750	10.000	39.000	20.000	27682	59	69.000	69.000	156	ME1137	601390	2073641	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1137	-69.00000000000
99.630	19.040	19.000	27.000	8.000	16368	59	78.000	78.000	1091	5501T039	566839	2106268	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501T039	-78.00000000000
99.320	18.300	6.900	9.600	4.000	9967	59	66.000	66.000	1382	RTD124	534786	2024318	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=RTD124	-66.00000000000
99.520	18.980	3.600	9.600	4.540	13796	59	63.000	0.000	395	DCD19049	555174	2099335	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD19049	-63.00000000000
99.500	18.280	5.060	0.940	11.610	13266	59	64.500	54.000	529	ME281	553600	2021800	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME281	-64.50000000000
99.240	18.350	2.480	33.520	4.000	9194	60	62.000	62.000	1325	LP154	525510	2029260	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP154	-62.00000000000
99.420	17.900	12.250	14.550	2.000	11503	60	72.000	66.570	1176	PW11935	544633	1979886	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW11935	-72.00000000000
99.520	18.900	3.000	0.000	6.000	13793	60	63.000	63.000	428	5501D059	555637	2090194	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501D059	-63.00000000000
99.560	18.720	3.000	1.500	10.000	14728	60	63.000	57.000	244	TF221	559989	2070347	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF221	-63.00000000000
99.530	18.150	4.500	13.500	4.550	14051	60	64.500	27.000	918	MH412	556117	2007128	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH412	-64.50000000000
99.480	18.250	6.000	20.000	5.000	12809	60	66.000	58.500	818	TF304	551775	2018443	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF304	-66.00000000000
99.370	18.170	6.000	36.000	7.000	10703	60	66.000	64.000	22	5801J039	539366	2009404	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801J039	-66.00000000000
99.430	18.490	12.000	0.000	5.000	11707	60	72.000	56.000	620	5601H070	546058	2045411	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601H070	-72.00000000000
99.570	18.740	12.000	13.000	7.000	14969	60	72.000	72.000	222	6001D002	560379	2073127	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001D002	-72.00000000000
99.530	18.880	12.000	27.000	6.000	14075	60	72.000	72.000	432	5401D026	556301	2088653	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401D026	-72.00000000000
99.950	18.700	15.000	1.000	12.000	27292	60	75.000	69.000	136	TF295	600585	2068502	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF295	-75.00000000000
99.610	18.760	15.000	12.000	3.180	15884	60	75.000	63.000	186	W156	564595	2074658	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W156	-75.00000000000
99.510	18.270	24.000	30.000	6.500	13522	60	84.000	0.000	693	DCD18544	554275	2020527	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=DCD18544	-84.00000000000
99.940	18.680	32.000	36.000	9.000	26929	60	92.000	92.000	109	5401H023	599496	2066324	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401H023	-92.00000000000
99.490	18.200	11.810	4.360	4.800	13015	60	72.000	60.000	631	TF21	552709	2012440	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF21	-72.00000000000
99.280	18.260	2.670	14.670	7.200	9589	60	63.000	39.000	1322	MH274	529777	2019790	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH274	-63.00000000000
99.380	18.190	11.400	12.600	11.000	10845	61	72.000	72.000	69	MM578	540939	2011584	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM578	-72.00000000000
99.350	18.200	3.000	5.000	5.000	10386	61	64.000	64.000	97	LP90	537808	2012557	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=LP90	-64.00000000000
99.450	18.340	5.000	19.000	6.000	12091	61	66.000	60.000	663	5501D035	548233	2028383	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501D035	-66.00000000000
99.510	18.970	11.000	0.000	3.000	13544	61	72.000	72.000	415	6101D030	554480	2098536	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101D030	-72.00000000000
99.480	18.300	11.000	9.000	10.000	12815	61	72.000	67.500	830	TF292	550927	2024070	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF292	-72.00000000000
99.540	18.680	17.000	7.000	6.000	14310	61	78.000	72.000	202	5501D050	557845	2066541	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501D050	-78.00000000000
99.430	18.270	5.900	2.100	25.000	11699	61	67.000	66.500	607	PW5269	545743	2020705	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5269	-67.00000000000
99.440	18.420	19.860	14.920	5.410	11878	61	81.000	75.000	623	W228	546896	2037040	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=W228	-81.00000000000
99.390	18.080	7.810	1.510	7.480	11023	61	69.000	69.000	688	MM470	541397	2000007	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM470	-69.00000000000
99.090	17.460	4.540	9.940	6.550	7064	61	66.000	66.000	978	MH216	509710	1931415	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH216	-66.00000000000
99.400	18.080	4.200	4.800	3.500	11183	62	66.000	61.050	804	PW24724	543071	2000000	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW24724	-66.00000000000
99.420	18.240	3.000	5.000	90.000	11509	62	65.000	63.740	776	PW6955	544864	2017493	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW6955	-65.00000000000
99.370	18.140	4.000	4.000	8.000	10699	62	66.000	45.000	26	TF289	539276	2006245	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF289	-66.00000000000
99.400	18.330	5.000	7.000	1.000	11203	62	67.000	66.500	1329	PW5268	542596	2027234	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW5268	-67.00000000000
99.440	18.330	10.000	21.000	6.000	11875	62	72.000	72.000	705	5501T038	546754	2027125	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501T038	-72.00000000000
99.490	18.250	16.000	2.000	9.000	13023	62	78.000	74.000	714	TF219	552471	2018810	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=TF219	-78.00000000000
99.620	19.140	3.800	19.600	2.000	16131	62	66.000	54.530	1072	PW25214	565204	2116994	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW25214	-66.00000000000
99.350	18.320	6.090	24.190	3.270	10392	63	69.000	66.000	1333	MM311	537405	2025817	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM311	-69.00000000000
99.400	18.220	3.000	24.000	10.000	11196	63	66.000	62.000	94	5801J041	542882	2015635	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5801J041	-66.00000000000
99.250	17.650	3.000	36.000	3.000	9290	63	66.000	66.000	315	5901J085	527066	1951973	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5901J085	-66.00000000000
99.290	17.860	7.000	13.000	1.000	9670	63	70.000	63.680	1145	PW11934	531604	1975286	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=PW11934	-70.00000000000
99.630	19.240	7.500	6.900	4.550	16376	63	70.500	69.000	1098	MH286	566379	2127799	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MH286	-70.50000000000
99.370	17.640	9.000	0.000	6.000	10698	63	72.000	72.000	371	5401D019	540254	1950713	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5401D019	-72.00000000000
99.470	18.650	9.000	10.000	7.000	12600	63	72.000	68.000	487	5601D088	550076	2062604	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5601D088	-72.00000000000
99.620	19.150	12.000	10.500	9.090	16133	63	75.000	66.000	1128	MM419	566083	2117712	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM419	-75.00000000000
99.300	17.910	17.000	0.000	5.000	9746	63	80.000	80.000	1160	6001D018	532455	1980818	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6001D018	-80.00000000000
99.240	17.630	45.000	30.000	4.000	9178	63	108.000	108.000	340	5501B053	525617	1949632	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=5501B053	-108.00000000000
99.270	18.130	2.700	33.300	7.000	9514	63	66.000	63.000	1429	6101K021	528870	2005143	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=6101K021	-66.00000000000
99.180	18.000	8.700	24.300	1.500	8515	63	72.000	60.000	1249	MM538	519941	1990856	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=MM538	-72.00000000000
99.980	18.740	2.500	15.500	6.810	28490	64	66.000	66.000	101	ME1130	604158	2073325	47	http://app.dgr.go.th/newpasutara/showwell1.php?wellid=ME1130	-66.00000000000
