LONG	LAT	RI	REAL_VALUE	ROUNDUP	NORMALIZED	NORMALIZE1
98.86523	18.6505	7.500000000	50000	2	5	1.29
98.87523	18.6505	7.500000000	60000	2	6	1.55
98.88523	18.6505	7.500000000	50000	2	5	1.29
98.90523	18.6505	7.500000000	60000	2	6	1.55
98.91523	18.6505	7.500000000	40000	2	4	1.03
98.94523	18.6505	7.500000000	50000	2	5	1.29
98.85523	18.6405	7.500000000	50000	2	5	1.29
98.86523	18.6405	7.500000000	40000	2	4	1.03
98.88523	18.6405	7.500000000	40000	2	4	1.03
98.89523	18.6405	7.500000000	50000	2	5	1.29
98.90523	18.6405	7.500000000	40000	2	4	1.03
98.91523	18.6405	7.500000000	50000	2	5	1.29
98.93523	18.6405	7.500000000	40000	2	4	1.03
98.85523	18.6305	7.500000000	40000	2	4	1.03
98.88523	18.6305	7.500000000	50000	2	5	1.29
98.92523	18.6305	7.500000000	50000	2	5	1.29
98.86523	18.6205	7.500000000	70000	2	7	1.81
98.91523	18.6205	7.500000000	60000	2	6	1.55
98.87523	18.6105	7.500000000	40000	2	4	1.03
98.90523	18.6105	7.500000000	40000	2	4	1.03
98.86523	18.6005	7.500000000	50000	2	5	1.29
98.87523	18.6005	7.500000000	40000	2	4	1.03
98.87523	18.5905	7.500000000	40000	2	4	1.03
98.84523	18.5805	7.500000000	40000	2	4	1.03
98.85523	18.5805	7.500000000	40000	2	4	1.03
98.86523	18.5805	7.500000000	50000	2	5	1.29
98.89523	18.5705	7.500000000	70000	2	7	1.81
98.90523	18.5705	7.500000000	40000	2	4	1.03
98.84523	18.5505	7.500000000	50000	2	5	1.29
98.87523	18.5505	7.500000000	40000	2	4	1.03
98.82523	18.5405	7.500000000	50000	2	5	1.29
98.83523	18.5405	7.500000000	70000	2	7	1.81
98.84523	18.5405	7.500000000	50000	2	5	1.29
98.85523	18.5405	7.500000000	40000	2	4	1.03
98.87523	18.5405	7.500000000	40000	2	4	1.03
98.88523	18.5405	7.500000000	40000	2	4	1.03
98.82523	18.5305	7.500000000	50000	2	5	1.29
98.83523	18.5305	7.500000000	60000	2	6	1.55
98.85523	18.5305	7.500000000	50000	2	5	1.29
98.86523	18.5305	7.500000000	60000	2	6	1.55
98.87523	18.5305	7.500000000	70000	2	7	1.81
98.88523	18.5305	7.500000000	40000	2	4	1.03
98.82523	18.5005	7.500000000	40000	2	4	1.03
98.83523	18.5005	7.500000000	50000	2	5	1.29
98.81523	18.4905	7.500000000	40000	2	4	1.03
98.82523	18.4905	7.500000000	60000	2	6	1.55
98.65523	18.4605	7.500000000	60000	2	6	1.55
98.68523	18.4305	7.500000000	40000	2	4	1.03
98.59523	18.0505	7.500000000	40000	2	4	1.03
98.60523	18.0405	7.500000000	40000	2	4	1.03
98.61523	18.0305	7.500000000	40000	2	4	1.03
98.58523	18.0205	7.500000000	40000	2	4	1.03
98.61523	18.0205	7.500000000	40000	2	4	1.03
99.34523	20.0405	5.000000000	90000	3	9	2.33
99.35523	20.0405	5.000000000	80000	3	8	2.07
99.33523	20.0305	5.000000000	100000	3	10	2.59
99.28523	20.0205	5.000000000	80000	3	8	2.07
99.30523	20.0205	5.000000000	110000	3	11	2.84
99.31523	20.0205	5.000000000	100000	3	10	2.59
99.34523	20.0205	5.000000000	80000	3	8	2.07
99.29523	20.0105	5.000000000	100000	3	10	2.59
99.30523	20.0105	5.000000000	110000	3	11	2.84
99.31523	20.0105	5.000000000	110000	3	11	2.84
99.32523	20.0105	5.000000000	80000	3	8	2.07
99.27523	20.0005	5.000000000	80000	3	8	2.07
99.29523	20.0005	5.000000000	110000	3	11	2.84
99.30523	20.0005	5.000000000	110000	3	11	2.84
99.33523	20.0005	5.000000000	90000	3	9	2.33
99.27523	19.9905	5.000000000	80000	3	8	2.07
99.25523	19.9805	5.000000000	80000	3	8	2.07
99.26523	19.9805	5.000000000	110000	3	11	2.84
99.27523	19.9805	5.000000000	80000	3	8	2.07
99.29523	19.9805	5.000000000	80000	3	8	2.07
99.24523	19.9705	5.000000000	90000	3	9	2.33
99.26523	19.9705	5.000000000	80000	3	8	2.07
99.27523	19.9705	5.000000000	90000	3	9	2.33
99.28523	19.9705	5.000000000	90000	3	9	2.33
99.23523	19.9605	5.000000000	110000	3	11	2.84
99.21523	19.9505	5.000000000	90000	3	9	2.33
99.22523	19.9505	5.000000000	90000	3	9	2.33
99.23523	19.9505	5.000000000	90000	3	9	2.33
99.24523	19.9405	5.000000000	100000	3	10	2.59
99.25523	19.9405	5.000000000	100000	3	10	2.59
99.26523	19.9405	5.000000000	80000	3	8	2.07
99.23523	19.9305	5.000000000	80000	3	8	2.07
99.23523	19.9205	5.000000000	100000	3	10	2.59
99.19523	19.4205	5.000000000	100000	3	10	2.59
99.20523	19.4205	5.000000000	90000	3	9	2.33
99.21523	19.4205	5.000000000	80000	3	8	2.07
99.19523	19.4105	5.000000000	80000	3	8	2.07
99.19523	19.4005	5.000000000	110000	3	11	2.84
99.20523	19.4005	5.000000000	100000	3	10	2.59
99.21523	19.4005	5.000000000	90000	3	9	2.33
99.22523	19.4005	5.000000000	100000	3	10	2.59
99.19523	19.3905	5.000000000	100000	3	10	2.59
99.21523	19.3905	5.000000000	110000	3	11	2.84
99.22523	19.3905	5.000000000	90000	3	9	2.33
99.19523	19.3805	5.000000000	110000	3	11	2.84
99.20523	19.3805	5.000000000	100000	3	10	2.59
99.18523	19.3705	5.000000000	80000	3	8	2.07
99.21523	19.3605	5.000000000	90000	3	9	2.33
99.22523	19.3605	5.000000000	90000	3	9	2.33
99.18523	19.3505	5.000000000	100000	3	10	2.59
99.19523	19.3505	5.000000000	100000	3	10	2.59
99.18523	19.3405	5.000000000	90000	3	9	2.33
98.97523	19.0205	5.000000000	80000	3	8	2.07
98.97523	19.0105	5.000000000	80000	3	8	2.07
98.95523	18.9805	5.000000000	90000	3	9	2.33
98.95523	18.9705	5.000000000	110000	3	11	2.84
98.95523	18.9405	5.000000000	110000	3	11	2.84
98.98523	18.8905	5.000000000	80000	3	8	2.07
99.11523	18.8905	5.000000000	80000	3	8	2.07
99.09523	18.8805	5.000000000	80000	3	8	2.07
99.05523	18.8705	5.000000000	80000	3	8	2.07
99.06523	18.8705	5.000000000	100000	3	10	2.59
99.09523	18.8705	5.000000000	80000	3	8	2.07
98.99523	18.8605	5.000000000	90000	3	9	2.33
99.04523	18.8605	5.000000000	90000	3	9	2.33
99.11523	18.8605	5.000000000	80000	3	8	2.07
99.12523	18.8605	5.000000000	80000	3	8	2.07
99.06523	18.8505	5.000000000	110000	3	11	2.84
99.10523	18.8505	5.000000000	90000	3	9	2.33
99.11523	18.8505	5.000000000	100000	3	10	2.59
99.12523	18.8505	5.000000000	80000	3	8	2.07
99.11523	18.8405	5.000000000	80000	3	8	2.07
99.07523	18.8305	5.000000000	80000	3	8	2.07
99.09523	18.8305	5.000000000	110000	3	11	2.84
99.11523	18.8305	5.000000000	80000	3	8	2.07
99.15523	18.8305	5.000000000	80000	3	8	2.07
99.10523	18.8205	5.000000000	80000	3	8	2.07
99.12523	18.8205	5.000000000	80000	3	8	2.07
99.13523	18.8205	5.000000000	110000	3	11	2.84
99.08523	18.8105	5.000000000	80000	3	8	2.07
99.08523	18.8005	5.000000000	90000	3	9	2.33
99.15523	18.8005	5.000000000	90000	3	9	2.33
99.16523	18.8005	5.000000000	80000	3	8	2.07
99.08523	18.7905	5.000000000	90000	3	9	2.33
99.11523	18.7805	5.000000000	80000	3	8	2.07
99.13523	18.7805	5.000000000	100000	3	10	2.59
99.12523	18.7705	5.000000000	110000	3	11	2.84
99.13523	18.7705	5.000000000	90000	3	9	2.33
99.09523	18.7105	5.000000000	80000	3	8	2.07
98.95523	18.6705	5.000000000	80000	3	8	2.07
98.94523	18.6605	5.000000000	90000	3	9	2.33
98.85523	18.6205	5.000000000	90000	3	9	2.33
98.90523	18.6205	5.000000000	80000	3	8	2.07
99.34523	20.0305	3.750000000	130000	4	13	3.36
99.29523	20.0205	3.750000000	120000	4	12	3.10
99.32523	20.0205	3.750000000	130000	4	13	3.36
99.33523	20.0105	3.750000000	130000	4	13	3.36
99.34523	20.0105	3.750000000	120000	4	12	3.10
99.32523	20.0005	3.750000000	120000	4	12	3.10
99.26523	19.9905	3.750000000	120000	4	12	3.10
99.28523	19.9805	3.750000000	150000	4	15	3.88
99.25523	19.9705	3.750000000	120000	4	12	3.10
99.18523	19.4105	3.750000000	120000	4	12	3.10
99.20523	19.4105	3.750000000	150000	4	15	3.88
99.21523	19.4105	3.750000000	120000	4	12	3.10
99.20523	19.3905	3.750000000	120000	4	12	3.10
99.21523	19.3805	3.750000000	150000	4	15	3.88
98.96523	18.9605	3.750000000	120000	4	12	3.10
98.95523	18.9505	3.750000000	120000	4	12	3.10
98.95523	18.9305	3.750000000	120000	4	12	3.10
99.13523	18.8905	3.750000000	120000	4	12	3.10
99.05523	18.8805	3.750000000	130000	4	13	3.36
99.13523	18.8805	3.750000000	120000	4	12	3.10
98.99523	18.8705	3.750000000	140000	4	14	3.62
99.10523	18.8405	3.750000000	130000	4	13	3.36
98.95523	18.9605	3.000000000	190000	5	19	4.91
98.96523	18.9505	3.000000000	180000	5	18	4.66
99.06523	18.8205	3.000000000	160000	5	16	4.14
