LONG	LAT	DPGAG	MMIYAMAZAK	DISTKM	DPGAGAL
98.25801	17.74854	0.37	9	593.946993	364.46905060
98.25801	17.77354	0.37	9	593.443067	359.09010310
98.25801	17.79854	0.36	9	592.951466	355.53911510
98.25801	17.82354	0.36	9	592.472222	350.48770970
98.25801	17.84854	0.34	9	592.005365	336.22785990
98.25801	17.87354	0.35	9	591.550923	343.66130060
98.25801	17.89854	0.37	9	591.108927	358.92731270
98.25801	17.92354	0.37	9	590.679402	364.46905060
98.25801	17.94854	0.37	9	590.262377	359.09010310
98.25801	17.97354	0.36	9	589.857878	350.48770970
98.25801	17.99854	0.34	9	589.465932	336.22785990
98.25801	18.02354	0.32	9	589.086562	315.37696070
98.25801	18.09854	0.37	9	588.024154	358.92731270
98.25801	18.12354	0.37	9	587.695328	364.46905060
98.25801	18.14854	0.37	9	587.379194	364.46905060
98.25801	18.17354	0.37	9	587.075770	364.46905060
98.25801	18.19854	0.37	9	586.785078	359.09010310
98.25801	18.22354	0.36	9	586.507136	355.53911510
98.25801	18.24854	0.36	9	586.241962	350.48770970
98.25801	18.27354	0.34	9	585.989575	336.22785990
98.25801	18.29854	0.32	9	585.749989	315.37696070
98.25801	18.32354	0.33	9	585.523221	320.37148750
98.25801	18.34854	0.34	9	585.309286	333.08384790
98.25801	18.37354	0.34	9	585.108198	337.65668880
98.25801	18.39854	0.34	9	584.919970	337.65668880
98.25801	18.42354	0.36	9	584.744614	350.33472590
98.25801	18.44854	0.36	9	584.582143	355.53911510
98.25801	18.47354	0.37	9	584.432566	358.92731270
98.25801	18.49854	0.37	9	584.295895	364.46905060
98.25801	18.52354	0.37	9	584.172137	364.46905060
98.25801	18.54854	0.37	9	584.061301	364.46905060
98.25801	18.57354	0.37	9	583.963395	362.56656050
98.25801	18.59854	0.36	9	583.878424	357.25920150
98.25801	18.62354	0.37	9	583.806395	358.92731270
98.25801	18.64854	0.37	9	583.747313	364.46905060
98.25801	18.67354	0.37	9	583.701180	362.56656050
98.25801	18.69854	0.36	9	583.668001	357.25920150
98.25801	18.72354	0.35	9	583.647778	342.31190560
98.25801	18.74854	0.34	9	583.640511	329.99965650
98.25801	18.77354	0.34	9	583.646202	331.36376150
98.25801	18.79854	0.35	9	583.664850	345.23820990
98.25801	18.82354	0.36	9	583.696454	350.25038870
98.25801	18.84854	0.36	9	583.741011	350.25038870
98.25801	18.87354	0.35	9	583.798519	345.38629030
98.25801	18.89854	0.34	9	583.747313	331.62952170
98.25801	18.92354	0.32	9	583.701180	311.45233930
98.25801	18.94854	0.29	8	583.668001	287.73887900
98.25801	18.97354	0.30	9	583.647778	291.56249180
98.25801	18.99854	0.31	9	583.640511	301.56331350
98.25801	19.02354	0.31	9	583.640511	305.12508880
98.25801	19.04854	0.31	9	583.646202	305.12508880
98.25801	19.07354	0.31	9	583.664850	301.66922530
98.25801	19.09854	0.30	9	583.696454	291.75568280
98.25801	19.12354	0.28	8	583.741011	276.85055550
98.25801	19.14854	0.28	8	583.798519	275.71984870
98.28301	17.59854	0.33	9	594.541334	325.68080780
98.28301	17.62354	0.34	9	593.961523	329.99965650
98.28301	17.64854	0.34	9	593.393890	329.99965650
98.28301	17.67354	0.34	9	592.838470	329.99965650
98.28301	17.69854	0.34	9	592.295298	335.95229300
98.28301	17.72354	0.36	9	591.764407	350.33472590
98.28301	17.74854	0.36	9	591.245829	355.53911510
98.28301	17.77354	0.36	9	590.739599	350.48770970
98.28301	17.79854	0.36	9	590.245747	350.25038870
98.28301	17.82354	0.36	9	589.764304	350.25038870
98.28301	17.84854	0.35	9	589.295301	345.38629030
98.28301	17.87354	0.34	9	588.838768	335.95229300
98.28301	17.89854	0.36	9	588.394734	350.33472590
98.28301	17.92354	0.36	9	587.963227	355.53911510
98.28301	17.94854	0.36	9	587.544274	350.48770970
98.28301	17.97354	0.34	9	587.137903	336.22785990
98.28301	17.99854	0.33	9	586.744139	320.61567310
98.28301	18.02354	0.31	9	586.363008	301.99578680
98.28301	18.04854	0.32	9	585.994535	315.02490190
98.28301	18.09854	0.36	9	585.295657	350.33472590
98.28301	18.12354	0.36	9	584.965297	355.53911510
98.28301	18.14854	0.36	9	584.647686	355.53911510
98.28301	18.17354	0.36	9	584.342845	355.53911510
98.28301	18.19854	0.36	9	584.050792	350.48770970
98.28301	18.22354	0.34	9	583.771549	337.65668880
98.28301	18.24854	0.34	9	583.505132	333.21917970
98.28301	18.27354	0.33	9	583.251559	320.61567310
98.28301	18.29854	0.31	9	583.010849	301.99578680
98.28301	18.32354	0.31	9	582.783015	299.48234240
98.28301	18.34854	0.32	9	582.568074	310.18335880
98.28301	18.37354	0.32	9	582.366039	314.00304900
98.28301	18.39854	0.34	9	582.176924	331.36376150
98.28301	18.42354	0.35	9	582.000742	345.23820990
98.28301	18.44854	0.36	9	581.837505	350.25038870
98.28301	18.47354	0.36	9	581.687223	350.33472590
98.28301	18.49854	0.36	9	581.549906	355.53911510
98.28301	18.52354	0.36	9	581.425563	355.53911510
98.28301	18.54854	0.37	9	581.314204	358.92731270
98.28301	18.57354	0.37	9	581.215835	364.46905060
98.28301	18.59854	0.37	9	581.130462	362.56656050
98.28301	18.62354	0.37	9	581.058093	358.92731270
98.28301	18.64854	0.37	9	580.998731	364.46905060
98.28301	18.67354	0.37	9	580.952380	364.46905060
98.28301	18.69854	0.37	9	580.919044	359.09010310
98.28301	18.72354	0.36	9	580.898725	350.25038870
98.28301	18.74854	0.36	9	580.891424	350.25038870
98.28301	18.77354	0.35	9	580.897142	345.38629030
98.28301	18.79854	0.36	9	580.915878	357.09837240
98.28301	18.82354	0.37	9	580.947631	362.56656050
98.28301	18.84854	0.37	9	580.992400	362.56656050
98.28301	18.87354	0.36	9	581.050180	357.25920150
98.28301	18.89854	0.35	9	580.998731	342.31190560
98.28301	18.92354	0.33	9	580.952380	320.54800720
98.28301	18.94854	0.30	9	580.919044	295.86859180
98.28301	18.97354	0.32	9	580.898725	313.64314500
98.28301	18.99854	0.33	9	580.891424	325.68080780
98.28301	19.02354	0.34	9	580.891424	329.99965650
98.28301	19.04854	0.34	9	580.897142	329.99965650
98.28301	19.07354	0.33	9	580.915878	325.80829430
98.28301	19.09854	0.32	9	580.947631	313.87458190
98.28301	19.12354	0.30	9	580.992400	296.16965600
98.28301	19.14854	0.31	9	581.050180	301.56331350
98.30801	17.39854	0.42	9	596.950987	410.60835820
98.30801	17.54854	0.33	9	593.057091	325.68080780
98.30801	17.57354	0.34	9	592.450298	331.36376150
98.30801	17.59854	0.35	9	591.855661	345.23820990
98.30801	17.62354	0.36	9	591.273216	350.25038870
98.30801	17.64854	0.36	9	590.703000	350.25038870
98.30801	17.67354	0.36	9	590.145048	350.25038870
98.30801	17.69854	0.36	9	589.599394	350.25038870
98.30801	17.72354	0.36	9	589.066073	350.25038870
98.30801	17.74854	0.36	9	588.545118	357.09837240
98.30801	17.77354	0.37	9	588.036562	362.56656050
98.30801	17.79854	0.37	9	587.540438	362.56656050
98.30801	17.82354	0.37	9	587.056777	362.56656050
98.30801	17.84854	0.36	9	586.585610	357.25920150
98.30801	17.87354	0.35	9	586.126966	342.31190560
98.30801	17.89854	0.34	9	585.680876	333.08384790
98.30801	17.92354	0.34	9	585.247368	337.65668880
98.30801	17.94854	0.34	9	584.826469	333.21917970
98.30801	17.97354	0.33	9	584.418208	320.61567310
98.30801	17.99854	0.31	9	584.022611	301.99578680
98.30801	18.02354	0.29	8	583.639703	283.81425770
98.30801	18.04854	0.31	9	583.269509	301.68001260
98.30801	18.07354	0.33	9	582.912055	320.37148750
98.30801	18.09854	0.34	9	582.567362	333.08384790
98.30801	18.12354	0.34	9	582.235454	337.65668880
98.30801	18.14854	0.34	9	581.916353	337.65668880
98.30801	18.17354	0.34	9	581.610080	337.65668880
98.30801	18.19854	0.34	9	581.316655	333.21917970
98.30801	18.22354	0.33	9	581.036097	320.61567310
98.30801	18.24854	0.32	9	580.768425	310.29613530
98.30801	18.27354	0.31	9	580.513658	299.68926270
98.30801	18.29854	0.29	8	580.271811	283.81425770
98.30801	18.32354	0.28	8	580.042902	275.94442100
98.30801	18.34854	0.30	9	579.826944	294.79378300
98.30801	18.37354	0.33	9	579.623954	320.18123850
98.30801	18.39854	0.35	9	579.433945	342.02359010
98.30801	18.42354	0.36	9	579.256928	357.09837240
98.30801	18.44854	0.37	9	579.092917	362.56656050
98.30801	18.47354	0.37	9	578.941923	362.56656050
98.30801	18.49854	0.36	9	578.803955	357.25920150
98.30801	18.52354	0.36	9	578.679022	357.09837240
98.30801	18.54854	0.37	9	578.567134	362.56656050
98.30801	18.57354	0.37	9	578.468298	364.46905060
98.30801	18.59854	0.37	9	578.382520	364.46905060
98.30801	18.62354	0.37	9	578.309807	362.56656050
98.30801	18.64854	0.37	9	578.250162	358.92731270
98.30801	18.67354	0.37	9	578.203591	364.46905060
98.30801	18.69854	0.37	9	578.170097	362.56656050
98.30801	18.72354	0.37	9	578.149681	362.56656050
98.30801	18.74854	0.37	9	578.142346	362.56656050
98.30801	18.77354	0.36	9	578.148091	357.25920150
98.30801	18.79854	0.37	9	578.166916	358.92731270
98.30801	18.82354	0.37	9	578.198820	364.46905060
98.30801	18.84854	0.37	9	578.243801	364.46905060
98.30801	18.87354	0.37	9	578.301856	359.09010310
98.30801	18.89854	0.35	9	578.250162	343.95353880
98.30801	18.92354	0.33	9	578.203591	321.93859020
98.30801	18.94854	0.32	9	578.170097	311.11204860
98.30801	18.97354	0.34	9	578.149681	331.36376150
98.30801	18.99854	0.35	9	578.142346	345.23820990
98.30801	19.02354	0.36	9	578.142346	350.25038870
98.30801	19.04854	0.36	9	578.148091	350.25038870
98.30801	19.07354	0.35	9	578.166916	345.38629030
98.30801	19.09854	0.34	9	578.198820	331.62952170
98.30801	19.12354	0.32	9	578.243801	313.64314500
98.30801	19.14854	0.33	9	578.301856	325.68080780
98.33301	17.32354	0.42	9	596.406239	412.51182890
98.33301	17.37354	0.42	9	594.982825	412.51182890
98.33301	17.39854	0.42	9	594.288928	412.51182890
98.33301	17.42354	0.42	9	593.606960	407.12699740
98.33301	17.44854	0.40	9	592.936962	391.89628930
98.33301	17.47354	0.38	9	592.278975	369.54497260
98.33301	17.49854	0.35	9	591.633038	343.22196270
98.33301	17.52354	0.34	9	590.999192	331.36376150
98.33301	17.54854	0.35	9	590.377475	345.23820990
98.33301	17.57354	0.36	9	589.767925	350.25038870
98.33301	17.59854	0.36	9	589.170581	357.09837240
98.33301	17.62354	0.37	9	588.585479	362.56656050
98.33301	17.64854	0.37	9	588.012657	362.56656050
98.33301	17.67354	0.37	9	587.452149	362.56656050
98.33301	17.69854	0.37	9	586.903992	362.56656050
98.33301	17.72354	0.37	9	586.368219	362.56656050
98.33301	17.74854	0.37	9	585.844865	362.56656050
98.33301	17.77354	0.37	9	585.333964	364.46905060
98.33301	17.79854	0.37	9	584.835547	364.46905060
98.33301	17.82354	0.37	9	584.349647	364.46905060
98.33301	17.84854	0.37	9	583.876295	359.09010310
98.33301	17.87354	0.35	9	583.415521	343.95353880
98.33301	17.89854	0.33	9	582.967356	321.93859020
98.33301	17.92354	0.32	9	582.531829	314.00304900
98.33301	17.94854	0.32	9	582.108967	310.29613530
