Longitude	Latitude	Distance
98.704918	17.545834	29.335579
98.704918	17.480512	2.885491
98.704918	17.480477	3.879473
98.70493	17.480535	2.885491
98.704933	17.478512	10.279096
98.704942	17.480593	6.58941
98.704947	17.54549	38.395976
98.704956	17.479628	6.92566
98.704961	17.48368	8.631161
98.704964	17.527021	23.342746
98.704968	17.538105	62.574271
98.704979	17.547237	14.049233
98.704981	17.47914	9.043858
98.704981	17.479059	2.594551
98.704981	17.479035	2.594551
98.704981	17.478989	5.164396
98.704981	17.478942	5.173663
98.704981	17.54711	14.049233
98.704988	17.75176	52.525792
98.705002	17.495062	15.89986
98.705005	17.479268	4.644576
98.705016	17.479652	1.816855
98.705022	17.495298	23.521636
98.705023	18.437806	57.968079
98.705028	17.47964	1.816855
98.705029	17.479303	4.644576
98.70503	17.478849	1.29419
98.70503	17.478838	1.29419
98.70503	17.478815	2.582192
98.705034	18.430727	16.435897
98.705044	17.494925	15.89986
98.705045	17.49408	24.136717
98.705046	17.493667	21.855998
98.705046	17.49347	21.855998
98.705046	17.493195	20.149129
98.705053	17.479594	5.777551
98.705054	17.478803	2.879232
98.705054	17.47864	6.361943
98.705054	17.478559	9.043858
98.705065	17.494296	24.136717
98.705065	17.479373	8.660712
98.70507	17.546055	9.937605
98.705071	17.764736	36.080719
98.705074	17.504212	22.182079
98.705075	17.743805	22.165352
98.705087	17.478688	6.361943
98.705088	17.493018	13.802959
98.705104	17.495495	23.521636
98.70511	18.431041	22.667896
98.705113	17.479512	4.085514
98.705115	17.478745	6.97051
98.705125	17.479477	4.085514
98.705128	17.526507	27.275618
98.705129	17.492901	7.396301
98.705131	17.483797	22.151434
98.705141	17.546113	9.937605
98.705166	17.527104	23.342746
98.705167	17.524026	42.086136
98.705167	17.494493	23.594189
98.705173	17.492849	7.396301
98.705175	17.478664	6.470928
98.705175	17.478606	1.767213
98.705181	17.47859	1.767213
98.705186	17.538694	69.448887
98.705187	18.430754	16.435897
98.70519	17.492744	11.923382
98.705199	17.668725	49.429196
98.705206	17.49575	30.413342
98.705252	17.76446	30.184407
98.705254	17.546505	44.926288
98.705255	18.415965	77.626274
98.705266	17.504134	22.182079
98.705268	17.743728	22.181469
98.705278	17.763829	20.496569
98.705289	17.494906	6.87427
98.70529	17.49467	12.716927
98.705298	17.752128	52.525792
98.705317	18.406448	74.526001
98.705319	17.52729	14.466742
98.705324	17.483913	21.801073
98.705329	18.431047	14.861997
98.705337	17.764013	21.394505
98.705349	17.496104	29.278866
98.705351	17.494886	6.87427
98.705351	17.494768	12.716927
98.705359	17.484107	15.726438
98.705362	18.430749	18.495624
98.705375	17.492626	23.538193
98.705386	17.490988	9.831596
98.705386	17.54498	51.912506
98.705404	18.436916	85.82814
98.705412	17.489826	5.1644
98.705412	17.489779	5.1644
98.705414	17.529577	19.199699
98.705422	17.49107	9.831596
98.705435	17.490419	18.514851
98.705436	17.489523	17.547597
98.705446	17.763737	20.496569
98.70545	17.527327	14.466742
98.705464	17.484207	7.466507
98.705464	17.539272	70.73208
98.705466	18.431015	14.861997
98.705471	17.49634	20.093533
98.705472	17.490256	14.217521
98.705472	17.490128	14.217521
98.705492	17.764162	21.860835
98.705513	17.484255	4.627071
98.705516	17.764358	21.860835
98.705534	17.489396	17.547597
98.705534	17.491789	1.126304
98.705536	17.752622	8.160187
98.705539	17.49178	1.126304
98.705545	17.491496	31.550611
98.705549	17.526386	34.467309
98.705554	17.484239	4.627071
98.705565	18.430712	21.756817
98.705572	17.752806	14.09591
98.705581	17.49186	9.246745
98.705584	17.75268	8.160187
98.705594	17.496478	20.093533
98.705594	17.529557	19.199699
98.7056	17.492567	15.203869
98.705619	17.488989	8.170992
98.70562	17.544569	32.326766
98.705628	17.546315	44.926288
98.705643	17.488919	5.300233
98.705645	17.529351	12.749581
98.705647	17.504243	42.191083
98.705662	17.484809	9.412482
98.705672	17.544283	32.326766
98.705675	17.484274	7.817339
98.705678	17.753438	33.673638
98.705686	17.484891	9.412482
98.705687	17.76321	27.558892
98.705692	17.488908	5.300233
98.705699	17.484612	6.95401
98.705699	17.524447	73.301271
98.705717	17.496616	11.072464
98.705723	17.484553	6.95401
98.705724	17.492056	21.765125
98.705732	18.439067	97.920654
98.70574	17.543767	33.539692
98.705744	17.492567	10.858643
98.705747	17.762969	27.558892
98.705748	17.484286	3.856378
98.70575	17.503819	48.339993
98.705765	17.529341	12.749581
98.705784	17.484321	1.284475
98.705784	17.484286	1.816938
98.705789	17.488896	10.361032
98.705796	17.484321	1.284475
98.705796	17.484298	1.816938
98.705799	17.527182	34.173095
98.705806	18.430613	27.715383
98.705809	17.753714	32.582029
98.705817	17.763807	22.991182
98.705819	17.496636	11.072464
98.705835	17.54007	58.148055
98.705846	17.492568	10.858643
98.705872	17.526356	34.467309
98.705888	17.492175	21.765125
98.705898	17.488896	11.565903
98.705907	18.430851	28.526482
98.70591	17.540588	58.148055
98.705914	17.763498	30.834632
98.705921	17.497108	17.485422
98.705921	17.49695	17.485422
98.705947	17.743175	51.396659
98.705988	17.762728	19.204003
98.706002	17.497403	24.394483
98.706024	17.496675	17.518481
98.70603	17.543645	24.220842
98.70603	17.492607	15.692486
98.706033	17.763785	5.701803
98.706038	17.484845	3.856366
98.706048	17.753898	32.582029
98.706057	17.763739	5.701803
98.706065	17.75639	32.696701
98.706067	17.541256	51.644979
98.706074	17.484845	3.856366
98.706075	18.416451	69.392038
98.706079	17.755655	49.10798
98.706085	17.496892	9.72573
98.706097	17.543186	28.123217
98.706104	17.497599	24.394483
98.706105	17.543439	24.220842
98.706109	17.527267	34.173095
98.706113	17.492352	20.103126
98.706129	17.668934	100.362333
98.706132	17.541717	51.644979
98.706132	17.542463	80.490555
98.706146	18.430415	36.377994
98.706152	17.755219	49.10798
98.706153	17.492686	4.014479
98.706167	17.496852	9.72573
98.706167	17.762706	19.204003
98.706172	17.756666	32.696701
98.706182	17.49271	4.014479
98.706188	17.496695	4.877655
98.706193	17.742776	51.396659
98.706195	17.484868	13.105365
98.706204	17.525017	31.367662
98.706206	17.526453	36.968033
98.706208	17.496735	4.877655
98.706227	17.497796	25.447033
98.706227	17.754151	33.926996
98.706235	17.49249	17.591037
98.706248	18.439799	69.290699
98.706269	18.438182	113.530573
98.706296	17.492725	11.136527
98.706317	17.492627	11.136527
98.706328	17.484892	3.642527
98.706332	17.525272	31.367662
98.706348	17.487548	20.404019
98.706349	17.487199	2.582198
98.706349	17.487176	2.582198
98.706349	17.498012	27.340373
98.706352	17.484985	2.885478
98.706352	17.484915	3.642527
98.706358	18.407781	184.402101
98.706359	17.762878	11.725148
98.706364	17.485008	2.885478
98.70637	17.488862	44.372165
98.706379	17.499814	14.450714
98.706393	17.5	20.726027
98.706413	17.485101	6.598492
98.706416	17.526743	18.760743
98.706423	17.486258	7.85347
98.706425	17.485159	6.598492
98.706435	17.486328	7.85347
98.706443	17.76281	11.725148
98.706444	17.742091	78.234911
98.706449	17.499703	14.450714
98.706451	17.498288	18.015403
98.706456	17.762523	31.950757
98.706457	17.4877	14.43157
98.706458	17.487095	10.662707
98.706458	17.486909	10.654883
98.706458	17.486793	12.923342
98.706459	17.486444	5.176739
98.706459	17.486397	5.176739
98.70646	18.430549	36.377994
98.706471	17.757022	40.347127
98.706479	17.758515	45.603021
98.706482	17.487002	10.654883
98.706492	17.498445	18.015403
98.706501	17.759112	48.090128
98.706517	17.487816	14.43157
98.706531	17.499506	21.963987
98.706533	17.498661	19.785715
98.706546	17.485299	11.937635
98.706552	17.49931	21.963987
98.706552	17.499094	24.036671
98.706553	17.498838	19.785715
98.706564	17.762167	31.521536
98.706571	17.526826	18.760743
98.706578	17.488107	9.830469
98.70658	18.440337	52.886021
98.706581	18.430215	38.108872
98.70659	17.757367	40.347127
98.706601	18.416826	31.038711
98.706612	17.758125	45.603021
98.706614	17.488188	9.830469
98.706639	17.502821	69.824073
98.706652	17.500319	44.809208
98.706658	17.48531	11.937635
98.706668	17.759515	48.090128
98.706674	17.488258	10.073561
98.70669	17.486026	1.287415
98.706702	17.486026	1.287415
98.70672	17.529493	44.422211
98.706735	17.488339	11.102186
98.706769	17.761961	31.521536
98.706782	17.488793	12.198904
98.70681	17.52761	74.550428
98.706845	17.485501	1.931618
98.706846	18.416672	6.324469
98.706849	17.485484	1.931618
98.70685	17.52583	47.307716
98.706852	17.502227	33.590316
98.706856	17.488572	11.880047
98.706863	18.416616	1.366894
98.706863	18.416616	1.366894
98.70687	17.759929	47.397395
98.706875	18.416622	1.366894
98.706886	18.416749	9.628476
98.706892	17.488758	9.788956
98.706894	18.430043	24.179765
98.706896	17.741534	69.373859
98.706905	18.439276	87.613845
98.706905	17.501929	32.324975
98.706909	17.485514	6.950115
98.706911	17.500769	57.130635
98.70692	17.485898	19.057504
98.706921	18.440686	43.679825
98.706928	17.488654	9.30865
98.706957	17.501643	32.324975
98.706957	17.485607	11.547437
98.706962	18.41681	10.1762
98.706976	17.488723	9.30865
98.706979	18.417144	27.189266
98.706992	17.526671	47.875067
98.707002	18.416893	10.1762
98.707005	17.485747	16.345708
98.707023	17.669234	100.362333
98.707049	17.760319	43.571145
98.707058	18.430195	24.179765
98.707093	17.761732	30.531352
98.707139	17.52951	28.035561
98.707188	18.440986	43.679825
98.707205	17.526088	47.307716
98.707205	18.417027	23.181317
98.707245	18.439994	65.381126
98.7073	17.76063	43.571145
98.707302	18.417268	25.164703
98.707346	17.741081	41.723109
98.707369	17.761652	30.531352
98.707402	17.529491	28.035561
98.707404	18.429766	28.256837
98.707415	17.527952	21.801246
98.70742	18.417071	23.181317
98.707465	17.528561	17.119486
98.707483	17.528137	21.801246
98.70752	18.44133	51.857363
98.707583	17.528666	17.119486
98.707595	18.44048	53.435921
98.707623	18.429621	18.469392
98.707644	17.526278	9.936563
98.707644	17.526278	9.936563
98.707644	17.526278	9.936563
98.707657	18.417077	22.865662
98.707661	17.740856	31.510725
98.707695	17.760815	41.874235
98.707717	17.526222	9.936563
98.707736	18.417269	22.865662
98.707741	17.529243	27.726846
98.707771	18.429532	18.469392
98.707773	17.740593	20.592047
98.707776	17.761665	43.165447
98.7078	17.74041	20.592047
98.707813	18.409858	154.955475
98.707861	18.429796	30.857845
98.707918	18.44085	53.435921
98.707941	18.429438	20.738855
98.707994	17.529178	27.726846
98.707994	18.417033	24.007534
98.707996	17.740137	30.009957
98.708012	17.528776	32.404734
98.708064	18.441692	55.198258
98.708072	17.669524	93.96076
98.708078	17.760908	41.874235
98.708114	18.417216	24.007534
98.708174	18.429561	13.885195
98.708199	18.429339	12.688189
98.708208	17.761562	39.178449
98.708208	17.526194	52.160652
98.708224	17.528986	28.515231
98.708226	17.73998	30.009957
98.708231	18.429449	12.688189
98.70834	17.529217	16.31556
98.70834	17.529217	16.31556
98.70834	17.529217	16.31556
98.70836	18.441283	48.449058
98.708365	18.416873	20.845746
98.708401	18.429319	21.498664
98.708434	17.529333	16.31556
98.708465	18.41668	6.848977
98.708485	18.411097	36.399568
98.708502	18.417059	25.150315
98.708508	17.761356	39.178449
98.708511	18.429151	17.618457
98.708522	18.416707	6.848977
98.70854	18.416785	8.814316
98.708586	18.41141	20.342889
98.708608	18.442019	56.01868
98.708664	18.429089	3.883815
98.708688	17.740331	62.58357
98.708696	18.41156	20.342889
98.7087	18.429099	0.326949
98.7087	18.429099	0.326949
98.7087	18.429099	0.326949
98.708703	18.429099	0.326949
98.708738	18.44153	40.616223
98.708821	17.760852	65.159186
98.70889	18.41179	32.675978
98.708958	17.669571	46.2114
98.709024	18.427543	20.574271
98.709033	18.428856	38.233965
98.70904	18.427328	23.935887
98.709052	18.441742	40.616223
98.709057	18.426921	45.216741
98.709104	18.427711	19.401151
98.709155	17.761346	52.346748
98.709157	18.412098	28.902464
98.709186	18.426508	42.079887
98.709191	17.526082	103.753874
98.709216	18.42785	19.401151
98.70924	17.529804	100.256917
98.709242	18.416654	60.787145
98.709245	18.442324	42.062334
98.709247	17.740592	40.071575
98.70928	18.428049	23.180443
98.709284	18.428607	2.677916
98.709286	18.412328	12.616205
98.709295	18.428586	2.677916
98.709311	18.412439	12.616205
98.709312	18.42831	29.186561
98.709332	18.426155	21.017362
98.709355	17.739054	35.312955
98.709359	18.412645	23.501852
98.709379	17.669462	27.357841
98.709408	17.73948	27.556271
98.709432	17.738745	35.312955
98.709442	18.425998	2.413353
98.709445	17.760739	34.355584
98.709455	18.42598	2.413353
98.709464	17.739722	27.556271
98.709476	18.441901	32.322339
98.709497	18.413236	67.257817
98.709587	17.761118	25.273582
98.709617	17.740666	40.071575
98.70962	17.669374	9.93393
98.709632	18.442413	42.062334
98.709648	18.416267	57.534012
98.709662	17.669708	30.752691
98.709686	18.42565	26.378538
98.709691	17.669432	9.93393
98.709744	17.760946	20.586928
98.709744	18.414104	84.733807
98.709754	17.669985	32.277323
98.709768	17.760762	20.586928
98.709773	17.738382	54.154223
98.709781	18.441932	32.322339
98.709783	17.740013	46.821187
98.709852	18.415787	15.52326
98.709863	18.415648	15.52326
98.709871	18.42549	26.378538
98.70989	18.415285	40.46951
98.709891	18.414853	48.00847
98.710009	17.737857	45.364187
98.710014	17.670207	36.989076
98.710106	17.525751	59.689288
98.710119	17.740753	54.032605
98.71015	18.441977	39.268436
98.710184	17.737412	25.243337
98.710185	18.425221	44.617248
98.710236	17.530416	96.579856
98.710361	17.737564	20.182619
98.710415	17.740252	34.59433
98.710418	17.737737	20.182619
98.710471	17.525342	59.689288
98.710581	17.741093	7.718553
98.710603	18.441872	33.671748
98.710653	17.741105	7.718553
98.710675	17.74044	25.473442
98.710693	17.6704	35.120621
98.710703	17.737913	35.970269
98.710748	18.424839	68.293481
98.710816	17.740625	25.473442
98.710831	17.7412	20.785521
98.71087	17.741017	20.785521
98.710898	18.441758	33.671748
98.710917	17.670633	35.120621
98.711041	17.524879	54.437971
98.711043	17.530818	70.454517
98.71105	17.737952	26.912019
98.711093	18.441485	36.61829
98.711241	18.441054	38.489814
98.711294	18.42451	65.55969
98.711302	17.737922	26.912019
98.711334	18.440719	38.489814
98.711369	17.670835	52.872228
98.711453	17.524587	54.437971
98.711539	18.439829	80.641251
98.711604	18.439107	80.641251
98.711637	17.531102	37.857935
98.711679	17.737571	23.39982
98.711726	18.438371	82.793223
98.711793	18.424158	65.55969
98.711895	17.737528	23.39982
98.711967	18.437402	26.894941
98.711983	17.531187	37.857935
98.71202	17.524308	53.669118
98.712191	18.437517	26.894941
98.712242	17.73759	37.345091
98.712292	18.423652	49.30035
98.712357	18.436477	22.806507
98.712523	17.524257	53.669118
98.712537	18.43659	22.806507
98.712614	18.423331	49.30035
98.712675	17.737493	27.911943
98.712682	17.67114	53.056339
98.712739	17.531049	81.637068
98.712781	18.436156	28.043308
98.712869	17.737324	25.668349
98.712903	18.435637	37.86449
98.712964	18.435972	13.637342
98.712964	18.435972	13.637342
98.71298	17.737119	25.668349
98.713032	18.423117	26.571319
98.713044	18.436291	25.805686
98.713054	18.436059	13.637342
98.713146	17.671319	13.125682
98.71317	17.524186	29.003166
98.713193	18.422933	26.571319
98.713204	17.671423	13.125682
98.713262	17.671528	8.560994
98.713297	17.671597	8.560994
98.7133	17.736606	35.732314
98.713412	17.524063	29.003166
98.713448	18.435162	78.111031
98.713466	18.422872	18.649397
98.713545	17.671807	21.725792
98.713636	17.736577	22.183432
98.713643	18.422872	18.649397
98.713691	17.530603	95.742692
98.713725	17.523918	36.936211
98.713749	17.671787	21.725792
98.713829	17.736499	22.183432
98.713884	18.422903	22.767481
98.714076	18.422996	22.767481
98.714077	18.434651	66.317319
98.714086	17.671689	37.337129
98.714218	17.736114	59.453154
98.714317	18.423211	19.144811
98.714381	18.423372	19.144811
98.714444	18.423847	22.16488
98.714445	18.423648	22.16488
98.714485	17.523539	90.96732
98.714508	18.424123	31.428355
98.714518	17.671626	26.178526
98.714521	18.434229	53.327665
98.714568	17.530397	40.781635
98.714701	18.424369	26.565165
98.714744	17.671721	26.178526
98.714836	18.433701	39.69534
98.714871	17.735733	60.372809
98.714925	18.424477	26.565165
98.714952	17.530368	25.665426
98.71502	18.434151	19.246823
98.715066	18.433983	19.246823
98.715186	18.433834	20.913155
98.71519	17.530406	25.665426
98.715194	17.672083	62.380629
98.715287	17.735187	25.079984
98.71535	17.73497	25.079984
98.715359	18.424478	27.333278
98.715401	17.735533	40.353785
98.715415	17.53057	30.010107
98.715454	18.433614	34.129993
98.715557	18.433125	41.144222
98.715616	18.424447	27.333278
98.715661	17.530883	43.564659
98.715717	17.672344	62.497131
98.715732	18.433455	20.100831
98.715813	17.734506	71.169873
98.715907	18.433385	20.100831
98.715908	18.432931	38.295613
98.71601	17.522458	61.390016
98.716146	18.424356	45.218933
98.716223	18.433368	10.488006
98.716268	18.432888	38.295613
98.716315	18.433405	10.488006
98.716359	17.672617	44.361005
98.71637	17.531468	99.362374
98.716382	17.7341	75.299412
98.7165	18.424126	41.737581
98.71654	17.522235	35.620807
98.716617	17.672931	38.218062
98.716702	18.432889	40.950831
98.716829	17.673209	33.395462
98.716854	18.423958	41.737581
98.716875	17.522217	35.620807
98.717065	17.673408	33.395462
98.71709	18.432907	40.907534
98.717096	18.423591	48.177074
98.717289	18.423177	26.652633
98.717322	18.422939	26.652633
98.717386	18.422663	31.42812
98.717401	17.532114	59.003262
98.717422	17.733506	92.591428
98.717459	17.673505	43.089354
98.717477	18.432912	34.768087
98.717579	18.422403	30.082446
98.717723	17.522298	90.402302
98.717736	18.433106	25.622468
98.717773	18.422204	19.23413
98.717839	17.532442	53.624191
98.717901	18.422081	19.23413
98.717976	18.433142	25.622468
98.718093	17.673549	67.358616
98.718125	17.733011	43.84674
98.718159	18.421959	26.848819
98.718243	18.43316	26.302167
98.718266	17.532701	53.624191
98.718368	18.421821	18.069221
98.718369	17.732693	43.84674
98.718475	17.536861	23.126752
98.718493	18.43316	26.302167
98.718496	18.421714	18.069221
98.718503	17.536655	23.126752
98.718556	17.536288	15.373922
98.718565	17.537242	43.348511
98.718566	17.536426	15.373922
98.718642	17.537668	25.838138
98.718642	17.537668	25.838138
98.718661	17.73241	44.121195
98.718723	17.537887	15.528556
98.718744	17.538025	15.528556
98.718754	18.421454	20.457016
98.718816	18.433275	35.961991
98.718837	18.419875	24.111781
98.718869	18.41966	24.111781
98.718885	18.42012	27.751745
98.718899	18.421331	20.457016
98.718938	17.53866	26.512772
98.71898	18.420442	37.225618
98.718989	17.522511	127.462988
98.718995	18.421117	25.950857
98.718998	18.419384	25.059938
98.719028	18.420795	35.970237
98.719078	17.538857	26.512772
98.719089	18.433468	35.961991
98.71916	17.535929	34.687171
98.719164	17.533403	93.603474
98.719207	18.419277	25.059938
98.71929	17.732074	35.885524
98.719346	17.673831	62.496843
98.719448	18.419216	26.32
98.719452	18.433725	47.790469
98.719461	17.535807	34.687171
98.719478	17.539311	65.880111
98.719626	17.732033	18.335696
98.71975	17.731748	21.859816
98.719771	17.731943	18.335696
98.719777	17.534008	56.152983
98.719778	17.731507	26.93718
98.71979	17.535479	40.674192
98.719811	18.43407	53.879356
98.71985	18.419178	42.412912
98.719932	17.673897	36.879076
98.719961	17.534482	40.09545
98.719998	17.535172	37.051308
98.720015	17.534839	37.051308
98.72007	17.731224	44.12119
98.72017	17.522723	44.430103
98.720252	18.419164	40.995283
98.720279	17.673924	36.879076
98.720344	17.539805	66.726451
98.720457	18.434568	87.825416
98.720589	17.522718	44.430103
98.720616	17.730795	68.183139
98.720637	18.41921	25.419282
98.720719	17.674114	51.195312
98.720878	18.41921	17.708251
98.720927	17.540032	66.726451
98.721039	18.419165	17.708251
98.721195	17.730528	68.183139
98.721264	18.419027	19.24063
98.721268	17.674226	59.487215
98.721315	18.435187	113.613974
98.721383	17.522419	67.942495
98.721393	18.418905	19.24063
98.721506	18.418675	28.199795
98.721603	18.418261	47.137312
98.721684	18.417694	63.658549
98.721703	17.540158	33.009614
98.721846	18.417034	41.494582
98.721868	17.730399	67.915044
98.721892	17.522047	67.942495
98.721953	17.674075	74.495901
98.721975	18.416682	41.494582
98.722014	17.540151	33.009614
98.722014	17.540151	33.009614
98.722153	18.436012	66.628972
98.722211	18.409666	13.636839
98.722211	18.409544	13.636839
98.722259	18.409406	16.163073
98.722291	18.409866	23.138938
98.722297	18.416054	36.698111
98.722388	18.409207	19.856803
98.722419	18.410035	23.138938
98.722426	18.415747	36.698111
98.722466	18.436532	66.628972
98.72247	17.73019	32.394934
98.722485	18.409053	19.856803
98.722542	17.540066	41.099258
98.72264	18.443648	62.866442
98.722683	17.730399	12.044913
98.722687	18.437299	88.391643
98.722716	18.415426	19.8496
98.722766	17.674178	44.06509
98.72279	17.730435	12.044913
98.722805	17.521807	75.71837
98.722836	18.410311	53.705809
98.722844	18.415295	19.8496
98.722871	18.408717	34.409283
98.72288	18.413302	17.135862
98.722884	18.444164	62.866442
98.722892	18.441934	69.598528
98.722895	18.413486	20.526994
98.722896	18.413149	12.271346
98.722909	18.44256	67.821859
98.722924	17.540129	41.099258
98.722944	18.439621	38.603078
98.722957	18.441282	32.372879
98.72296	18.413057	12.271346
98.722978	18.439967	13.494356
98.722991	18.413777	33.963004
98.723	18.439233	10.150323
98.723006	18.414973	32.89958
98.723013	18.440996	17.096083
98.723018	18.440842	17.096083
98.723028	18.44316	52.984353
98.723036	18.438375	43.725878
98.723038	18.439148	10.150323
98.723038	18.440074	13.494356
98.723054	18.44066	7.734856
98.723072	18.440592	7.734856
98.723073	18.412995	10.774126
98.72308	18.408479	34.409283
98.723089	18.440452	15.669875
98.723092	18.439061	11.221677
98.723098	18.440255	21.117428
98.723105	18.412903	10.774126
98.72311	17.674401	44.06509
98.723118	18.414698	27.747523
98.72315	18.438841	1.117876
98.723151	18.414146	34.154818
98.723152	18.438831	1.117876
98.723159	18.43875	1.705897
98.723161	18.438765	1.705897
98.723167	18.414452	27.747523
98.723234	18.444645	64.966539
98.72324	18.443592	48.358597
98.72325	18.412827	17.478185
98.723438	17.730353	34.286398
98.723446	18.410634	34.87906
98.723467	17.521553	62.823287
98.723475	18.412659	30.249908
98.723482	18.408097	52.872174
98.723563	18.443901	27.406971
98.723649	18.445107	26.854305
98.723687	18.410849	34.87906
98.723729	18.44409	27.406971
98.723756	18.407698	32.334988
98.723762	17.730346	34.286398
98.723853	18.407422	32.334988
98.723861	18.412399	30.68951
98.723873	18.445221	26.854305
98.72391	17.54058	115.942584
98.723951	17.521226	37.749269
98.723976	18.411095	29.115857
98.723982	18.406871	50.482985
98.723997	17.674345	54.573112
98.724022	18.412169	26.945979
98.724072	18.411341	22.741145
98.724079	18.406426	50.482985
98.724103	18.411939	24.103052
98.724119	18.41154	20.536941
98.724135	18.411724	20.536941
98.724208	18.444391	26.246497
98.724249	17.730605	59.116026
98.724257	18.40592	47.461278
98.724288	17.521116	37.749269
98.724363	18.44558	42.811473
98.724418	18.405522	47.461278
98.724439	18.444479	16.660473
98.724512	17.674341	54.573112
98.724586	18.444532	1.129155
98.724589	18.444542	1.129155
98.724748	18.4457	3.234602
98.724769	17.731038	51.309217
98.724776	18.445712	3.234602
98.724821	18.405108	26.563032
98.724864	18.444686	19.941445
98.724923	18.445693	15.563596
98.725039	18.444753	19.941445
98.725046	18.405001	26.563032
98.725099	17.731375	51.309217
98.725113	17.728206	26.933792
98.725127	17.521013	44.571212
98.725141	17.727965	26.933792
98.725166	17.728689	43.344556
98.725206	17.729941	52.604207
98.725209	18.445562	33.50955
98.725232	18.444799	2.972448
98.725255	17.729069	43.344556
98.72526	18.444797	2.972448
98.725261	17.674707	89.184598
98.725261	17.729471	44.710611
98.725306	17.730414	53.591975
98.725331	18.404911	5.798097
98.725342	17.727347	13.792153
98.72536	18.444821	0.527092
98.725364	18.444823	0.527092
98.725383	18.404894	5.798097
98.725416	17.727245	13.792153
98.725463	17.54152	133.344251
98.725466	18.444836	10.860051
98.725545	17.521054	44.571212
98.725546	17.731945	56.719052
98.725596	17.731026	65.372335
98.725673	17.717739	12.829599
98.725684	17.717854	12.829599
98.72574	17.717326	46.40731
98.725765	17.718774	24.289263
98.72578	17.718556	24.289263
98.725783	17.726756	56.316901
98.725794	18.445448	63.01059
98.725849	18.404926	22.049794
98.725856	18.44487	14.49115
98.725923	17.731582	56.719052
98.725974	17.716904	26.813495
98.725978	17.716663	26.813495
98.725987	18.444831	7.810923
98.726015	17.718076	19.319217
98.72603	17.719409	70.737047
98.726037	17.718249	19.319217
98.726042	18.405003	21.78376
98.726058	18.444812	7.810923
98.726079	17.71632	31.789135
98.726113	17.726359	43.926814
98.72617	18.405156	21.78376
98.726247	17.73231	19.458729
98.726257	18.444692	24.763251
98.72628	17.675365	37.997576
98.726298	17.726006	43.926814
98.726321	17.716151	31.789135
98.726333	17.719976	70.737047
98.726345	17.732163	19.458729
98.726384	17.542337	130.514348
98.72641	18.405371	34.873251
98.726419	18.444519	25.792848
98.726504	17.675632	37.997576
98.726544	18.445349	78.728886
98.726554	18.405739	12.412182
98.726579	17.725642	50.211292
98.726586	18.405847	12.412182
98.726641	17.676002	43.59958
98.726648	18.444409	27.08756
98.72667	17.716041	27.351689
98.726682	18.40623	29.956589
98.726757	18.40649	29.956589
98.726804	17.720523	34.232542
98.726847	17.676613	66.048036
98.726863	17.725095	37.48124
98.726909	17.716137	27.351689
98.72693	18.44433	23.706136
98.726968	18.406806	41.580483
98.726972	17.520913	73.035588
98.72704	17.720733	26.508364
98.727071	17.724822	27.986799
98.727077	17.724466	18.100742
98.727085	17.716369	25.156758
98.727118	17.724134	37.228533
98.727138	18.444251	23.706136
98.727154	17.716585	25.156758
98.727179	17.723319	45.968902
98.727183	17.724594	18.100742
98.727185	17.722906	45.968902
98.727212	17.717053	13.559957
98.727229	17.717174	7.358103
98.727232	17.543188	82.055653
98.727235	17.677078	38.856496
98.727267	17.723814	38.857483
98.727278	17.720805	26.508364
98.727288	18.44511	16.758692
98.727296	17.71719	3.791442
98.727316	17.722207	66.449434
98.727321	17.717166	3.791442
98.72735	17.72161	22.276355
98.727362	17.724642	19.706353
98.727364	17.717013	16.652507
98.727368	18.444142	27.087593
98.727374	17.677402	38.856496
98.727423	18.445031	16.758692
98.727432	18.407144	53.682704
98.727436	17.721427	22.276355
98.72744	17.677793	36.008752
98.727567	17.678094	36.008752
98.727625	18.444892	20.994429
98.727655	17.520831	43.134967
98.727671	18.443933	39.463983
98.727694	17.715731	16.488892
98.727738	17.543746	82.055653
98.727769	18.444762	3.721177
98.727789	18.444735	3.721177
98.727795	17.715618	16.488892
98.727812	17.678476	49.854351
98.727902	17.720756	46.588559
98.727915	18.407295	49.043761
98.727938	17.715546	12.472323
98.727967	17.721171	44.079228
98.727998	18.444486	35.339199
98.728056	17.715546	12.472323
98.728062	17.520837	43.134967
98.72819	17.715684	20.871879
98.728196	17.715018	36.560383
98.728225	17.678884	56.0577
98.728273	17.714697	36.560383
98.728318	17.720958	44.079228
98.728352	18.407447	49.043761
98.728375	17.715966	10.408587
98.728459	17.716014	9.953975
98.728528	17.544481	61.281784
98.728551	17.715998	9.953975
98.728561	17.715448	27.589588
98.728664	17.679166	45.038287
98.728703	17.715845	13.907236
98.72872	17.715644	9.138769
98.728737	17.715725	9.138769
98.728769	18.407802	34.398314
98.728953	17.544855	45.363574
98.729008	17.71442	27.726647
98.729029	18.407989	34.398314
98.729057	17.679321	45.038287
98.729211	17.54518	45.363574
98.729215	17.521289	15.284781
98.729258	17.714493	27.726647
98.729359	17.521303	12.935983
98.729392	18.40814	31.935065
98.729478	17.521328	12.935983
98.72952	17.679534	54.558064
98.729634	17.545726	18.58782
98.729638	18.442628	101.23835
98.729679	17.545887	18.58782
98.729689	18.408194	31.935065
98.729732	17.714821	62.073219
98.729779	17.521228	33.746714
98.729796	17.546073	24.047713
98.729931	17.680068	48.705059
