LONG	LAT	RI	REAL_VALUE	ROUNDUP	NORMALIZED	NORMALIZE1
99.61523	19.2905	15.000000000	10000	1	1	0.26
99.61523	19.2405	15.000000000	10000	1	1	0.26
99.55523	19.2305	15.000000000	10000	1	1	0.26
99.62523	19.2305	15.000000000	10000	1	1	0.26
99.64523	19.2305	15.000000000	10000	1	1	0.26
99.54523	19.2205	15.000000000	10000	1	1	0.26
99.62523	19.2205	15.000000000	10000	1	1	0.26
99.62523	19.2105	15.000000000	30000	1	3	0.78
99.61523	19.1905	15.000000000	10000	1	1	0.26
99.60523	19.1805	15.000000000	10000	1	1	0.26
99.61523	19.1805	15.000000000	30000	1	3	0.78
99.62523	19.1805	15.000000000	20000	1	2	0.52
99.65523	19.1805	15.000000000	20000	1	2	0.52
99.60523	19.1705	15.000000000	20000	1	2	0.52
99.62523	19.1705	15.000000000	10000	1	1	0.26
99.63523	19.1705	15.000000000	10000	1	1	0.26
99.65523	19.1705	15.000000000	10000	1	1	0.26
99.60523	19.1605	15.000000000	20000	1	2	0.52
99.62523	19.1605	15.000000000	10000	1	1	0.26
99.63523	19.1605	15.000000000	30000	1	3	0.78
99.66523	19.1605	15.000000000	10000	1	1	0.26
99.61523	19.1405	15.000000000	30000	1	3	0.78
99.62523	19.1405	15.000000000	20000	1	2	0.52
99.63523	19.1405	15.000000000	10000	1	1	0.26
99.64523	19.1405	15.000000000	10000	1	1	0.26
99.61523	19.1305	15.000000000	10000	1	1	0.26
99.65523	19.1305	15.000000000	10000	1	1	0.26
99.61523	19.1205	15.000000000	10000	1	1	0.26
99.62523	19.1205	15.000000000	20000	1	2	0.52
99.63523	19.1205	15.000000000	10000	1	1	0.26
99.61523	19.1105	15.000000000	10000	1	1	0.26
99.62523	19.1105	15.000000000	30000	1	3	0.78
99.62523	19.1005	15.000000000	20000	1	2	0.52
99.62523	19.0905	15.000000000	20000	1	2	0.52
99.63523	19.0905	15.000000000	10000	1	1	0.26
99.60523	19.0805	15.000000000	10000	1	1	0.26
99.64523	19.0805	15.000000000	10000	1	1	0.26
99.65523	19.0805	15.000000000	10000	1	1	0.26
99.59523	19.0705	15.000000000	10000	1	1	0.26
99.60523	19.0705	15.000000000	10000	1	1	0.26
99.61523	19.0705	15.000000000	10000	1	1	0.26
99.63523	19.0705	15.000000000	10000	1	1	0.26
99.64523	19.0705	15.000000000	10000	1	1	0.26
99.65523	19.0705	15.000000000	10000	1	1	0.26
99.62523	19.0605	15.000000000	10000	1	1	0.26
99.64523	19.0605	15.000000000	20000	1	2	0.52
99.61523	19.0505	15.000000000	20000	1	2	0.52
99.63523	19.0505	15.000000000	30000	1	3	0.78
99.64523	19.0505	15.000000000	10000	1	1	0.26
99.65523	19.0505	15.000000000	10000	1	1	0.26
99.59523	19.0405	15.000000000	10000	1	1	0.26
99.65523	19.0405	15.000000000	30000	1	3	0.78
99.70523	19.0405	15.000000000	10000	1	1	0.26
99.61523	19.0305	15.000000000	30000	1	3	0.78
99.62523	19.0305	15.000000000	20000	1	2	0.52
99.64523	19.0305	15.000000000	10000	1	1	0.26
99.70523	19.0305	15.000000000	20000	1	2	0.52
99.61523	19.0205	15.000000000	30000	1	3	0.78
99.62523	19.0205	15.000000000	20000	1	2	0.52
99.64523	19.0205	15.000000000	20000	1	2	0.52
99.70523	19.0205	15.000000000	10000	1	1	0.26
99.61523	19.0105	15.000000000	10000	1	1	0.26
99.64523	19.0105	15.000000000	10000	1	1	0.26
99.70523	19.0105	15.000000000	10000	1	1	0.26
99.61523	19.0005	15.000000000	20000	1	2	0.52
99.59523	18.9905	15.000000000	10000	1	1	0.26
99.62523	18.9905	15.000000000	30000	1	3	0.78
99.60523	18.9805	15.000000000	10000	1	1	0.26
99.62523	18.9805	15.000000000	10000	1	1	0.26
99.63523	18.9805	15.000000000	20000	1	2	0.52
99.66523	18.9805	15.000000000	10000	1	1	0.26
99.58523	18.9705	15.000000000	20000	1	2	0.52
99.59523	18.9605	15.000000000	10000	1	1	0.26
99.60523	18.9605	15.000000000	10000	1	1	0.26
99.66523	18.9305	15.000000000	10000	1	1	0.26
99.65523	18.9205	15.000000000	10000	1	1	0.26
99.59523	18.8605	15.000000000	10000	1	1	0.26
99.48523	18.8305	15.000000000	10000	1	1	0.26
99.49523	18.8305	15.000000000	20000	1	2	0.52
99.51523	18.8305	15.000000000	10000	1	1	0.26
99.48523	18.8205	15.000000000	30000	1	3	0.78
99.57523	18.8205	15.000000000	10000	1	1	0.26
99.94523	18.8205	15.000000000	10000	1	1	0.26
99.48523	18.8105	15.000000000	10000	1	1	0.26
99.49523	18.8105	15.000000000	10000	1	1	0.26
99.50523	18.8105	15.000000000	10000	1	1	0.26
99.56523	18.8105	15.000000000	30000	1	3	0.78
99.57523	18.8105	15.000000000	20000	1	2	0.52
99.94523	18.8105	15.000000000	10000	1	1	0.26
99.95523	18.8105	15.000000000	10000	1	1	0.26
99.50523	18.8005	15.000000000	20000	1	2	0.52
99.55523	18.8005	15.000000000	10000	1	1	0.26
99.95523	18.8005	15.000000000	20000	1	2	0.52
99.50523	18.7905	15.000000000	10000	1	1	0.26
99.51523	18.7905	15.000000000	30000	1	3	0.78
99.56523	18.7905	15.000000000	20000	1	2	0.52
99.57523	18.7905	15.000000000	10000	1	1	0.26
99.62523	18.7905	15.000000000	10000	1	1	0.26
99.96523	18.7905	15.000000000	10000	1	1	0.26
100.00523	18.7905	15.000000000	20000	1	2	0.52
100.01523	18.7905	15.000000000	10000	1	1	0.26
100.02523	18.7905	15.000000000	10000	1	1	0.26
99.48523	18.7805	15.000000000	10000	1	1	0.26
99.49523	18.7805	15.000000000	30000	1	3	0.78
99.51523	18.7805	15.000000000	20000	1	2	0.52
99.54523	18.7805	15.000000000	10000	1	1	0.26
99.56523	18.7805	15.000000000	20000	1	2	0.52
99.57523	18.7805	15.000000000	30000	1	3	0.78
99.61523	18.7805	15.000000000	30000	1	3	0.78
99.63523	18.7805	15.000000000	10000	1	1	0.26
99.91523	18.7805	15.000000000	10000	1	1	0.26
99.96523	18.7805	15.000000000	30000	1	3	0.78
100.01523	18.7805	15.000000000	30000	1	3	0.78
100.03523	18.7805	15.000000000	20000	1	2	0.52
99.51523	18.7705	15.000000000	10000	1	1	0.26
99.52523	18.7705	15.000000000	20000	1	2	0.52
99.53523	18.7705	15.000000000	10000	1	1	0.26
99.56523	18.7705	15.000000000	30000	1	3	0.78
99.57523	18.7705	15.000000000	20000	1	2	0.52
99.62523	18.7705	15.000000000	10000	1	1	0.26
99.63523	18.7705	15.000000000	10000	1	1	0.26
99.91523	18.7705	15.000000000	10000	1	1	0.26
99.96523	18.7705	15.000000000	10000	1	1	0.26
99.99523	18.7705	15.000000000	30000	1	3	0.78
100.00523	18.7705	15.000000000	30000	1	3	0.78
100.03523	18.7705	15.000000000	10000	1	1	0.26
99.49523	18.7605	15.000000000	30000	1	3	0.78
99.50523	18.7605	15.000000000	10000	1	1	0.26
99.55523	18.7605	15.000000000	30000	1	3	0.78
99.56523	18.7605	15.000000000	20000	1	2	0.52
99.61523	18.7605	15.000000000	10000	1	1	0.26
99.90523	18.7605	15.000000000	10000	1	1	0.26
99.97523	18.7605	15.000000000	20000	1	2	0.52
99.98523	18.7605	15.000000000	10000	1	1	0.26
100.03523	18.7605	15.000000000	10000	1	1	0.26
100.04523	18.7605	15.000000000	30000	1	3	0.78
100.05523	18.7605	15.000000000	10000	1	1	0.26
99.50523	18.7505	15.000000000	30000	1	3	0.78
99.51523	18.7505	15.000000000	10000	1	1	0.26
99.55523	18.7505	15.000000000	30000	1	3	0.78
99.61523	18.7505	15.000000000	20000	1	2	0.52
99.62523	18.7505	15.000000000	10000	1	1	0.26
99.91523	18.7505	15.000000000	10000	1	1	0.26
99.92523	18.7505	15.000000000	20000	1	2	0.52
99.96523	18.7505	15.000000000	30000	1	3	0.78
99.97523	18.7505	15.000000000	10000	1	1	0.26
99.56523	18.7405	15.000000000	30000	1	3	0.78
99.57523	18.7405	15.000000000	10000	1	1	0.26
99.58523	18.7405	15.000000000	10000	1	1	0.26
99.59523	18.7405	15.000000000	10000	1	1	0.26
100.00523	18.7405	15.000000000	10000	1	1	0.26
99.47523	18.7305	15.000000000	30000	1	3	0.78
99.48523	18.7305	15.000000000	20000	1	2	0.52
99.56523	18.7305	15.000000000	20000	1	2	0.52
99.59523	18.7305	15.000000000	10000	1	1	0.26
99.97523	18.7305	15.000000000	20000	1	2	0.52
99.99523	18.7305	15.000000000	30000	1	3	0.78
100.04523	18.7305	15.000000000	10000	1	1	0.26
99.47523	18.7205	15.000000000	10000	1	1	0.26
99.56523	18.7205	15.000000000	30000	1	3	0.78
99.60523	18.7205	15.000000000	10000	1	1	0.26
99.93523	18.7205	15.000000000	30000	1	3	0.78
99.94523	18.7205	15.000000000	10000	1	1	0.26
99.97523	18.7205	15.000000000	30000	1	3	0.78
99.98523	18.7205	15.000000000	10000	1	1	0.26
99.47523	18.7105	15.000000000	10000	1	1	0.26
99.48523	18.7105	15.000000000	20000	1	2	0.52
99.55523	18.7105	15.000000000	10000	1	1	0.26
99.56523	18.7105	15.000000000	20000	1	2	0.52
99.59523	18.7105	15.000000000	10000	1	1	0.26
99.93523	18.7105	15.000000000	10000	1	1	0.26
99.94523	18.7105	15.000000000	20000	1	2	0.52
99.96523	18.7105	15.000000000	20000	1	2	0.52
99.48523	18.7005	15.000000000	10000	1	1	0.26
99.55523	18.7005	15.000000000	10000	1	1	0.26
99.56523	18.6905	15.000000000	30000	1	3	0.78
99.57523	18.6905	15.000000000	20000	1	2	0.52
99.46523	18.6805	15.000000000	10000	1	1	0.26
99.49523	18.6805	15.000000000	10000	1	1	0.26
99.46523	18.6705	15.000000000	20000	1	2	0.52
99.49523	18.6705	15.000000000	10000	1	1	0.26
99.58523	18.6705	15.000000000	10000	1	1	0.26
99.46523	18.6605	15.000000000	20000	1	2	0.52
99.47523	18.6605	15.000000000	20000	1	2	0.52
99.49523	18.6605	15.000000000	10000	1	1	0.26
99.54523	18.6605	15.000000000	10000	1	1	0.26
99.55523	18.6605	15.000000000	20000	1	2	0.52
99.57523	18.6605	15.000000000	10000	1	1	0.26
99.46523	18.6505	15.000000000	20000	1	2	0.52
99.47523	18.6505	15.000000000	10000	1	1	0.26
99.49523	18.6505	15.000000000	10000	1	1	0.26
99.54523	18.6505	15.000000000	10000	1	1	0.26
99.56523	18.6505	15.000000000	30000	1	3	0.78
99.48523	18.6405	15.000000000	30000	1	3	0.78
99.54523	18.6405	15.000000000	10000	1	1	0.26
99.55523	18.6405	15.000000000	20000	1	2	0.52
99.56523	18.6405	15.000000000	10000	1	1	0.26
99.57523	18.6405	15.000000000	10000	1	1	0.26
99.48523	18.6305	15.000000000	20000	1	2	0.52
99.49523	18.6305	15.000000000	10000	1	1	0.26
99.54523	18.6305	15.000000000	10000	1	1	0.26
99.45523	18.6205	15.000000000	10000	1	1	0.26
99.47523	18.6205	15.000000000	30000	1	3	0.78
99.48523	18.6205	15.000000000	20000	1	2	0.52
99.60523	18.6205	15.000000000	10000	1	1	0.26
100.03523	18.6205	15.000000000	20000	1	2	0.52
100.04523	18.6205	15.000000000	30000	1	3	0.78
99.46523	18.6105	15.000000000	10000	1	1	0.26
99.47523	18.6105	15.000000000	20000	1	2	0.52
99.49523	18.6105	15.000000000	10000	1	1	0.26
99.60523	18.6105	15.000000000	20000	1	2	0.52
100.03523	18.6105	15.000000000	10000	1	1	0.26
100.04523	18.6105	15.000000000	10000	1	1	0.26
99.48523	18.6005	15.000000000	10000	1	1	0.26
99.56523	18.6005	15.000000000	30000	1	3	0.78
99.60523	18.6005	15.000000000	20000	1	2	0.52
100.04523	18.6005	15.000000000	10000	1	1	0.26
99.45523	18.5905	15.000000000	10000	1	1	0.26
99.46523	18.5905	15.000000000	20000	1	2	0.52
99.47523	18.5905	15.000000000	20000	1	2	0.52
99.49523	18.5905	15.000000000	10000	1	1	0.26
99.56523	18.5905	15.000000000	30000	1	3	0.78
99.60523	18.5905	15.000000000	30000	1	3	0.78
99.61523	18.5905	15.000000000	10000	1	1	0.26
100.02523	18.5905	15.000000000	10000	1	1	0.26
99.46523	18.5805	15.000000000	30000	1	3	0.78
99.56523	18.5805	15.000000000	10000	1	1	0.26
99.57523	18.5805	15.000000000	30000	1	3	0.78
99.58523	18.5805	15.000000000	20000	1	2	0.52
99.59523	18.5805	15.000000000	10000	1	1	0.26
99.60523	18.5805	15.000000000	10000	1	1	0.26
99.61523	18.5805	15.000000000	10000	1	1	0.26
100.00523	18.5805	15.000000000	10000	1	1	0.26
100.02523	18.5805	15.000000000	10000	1	1	0.26
99.45523	18.5705	15.000000000	30000	1	3	0.78
99.58523	18.5705	15.000000000	10000	1	1	0.26
99.60523	18.5705	15.000000000	10000	1	1	0.26
99.61523	18.5705	15.000000000	10000	1	1	0.26
100.01523	18.5705	15.000000000	10000	1	1	0.26
100.03523	18.5705	15.000000000	10000	1	1	0.26
99.44523	18.5605	15.000000000	10000	1	1	0.26
99.45523	18.5605	15.000000000	10000	1	1	0.26
99.46523	18.5605	15.000000000	10000	1	1	0.26
99.59523	18.5605	15.000000000	10000	1	1	0.26
99.60523	18.5605	15.000000000	30000	1	3	0.78
99.62523	18.5605	15.000000000	20000	1	2	0.52
99.63523	18.5605	15.000000000	10000	1	1	0.26
100.02523	18.5605	15.000000000	10000	1	1	0.26
99.45523	18.5505	15.000000000	20000	1	2	0.52
99.46523	18.5505	15.000000000	20000	1	2	0.52
99.47523	18.5505	15.000000000	20000	1	2	0.52
99.60523	18.5505	15.000000000	10000	1	1	0.26
99.61523	18.5505	15.000000000	30000	1	3	0.78
99.63523	18.5505	15.000000000	10000	1	1	0.26
100.00523	18.5505	15.000000000	20000	1	2	0.52
100.01523	18.5505	15.000000000	20000	1	2	0.52
99.49523	18.5405	15.000000000	10000	1	1	0.26
99.61523	18.5405	15.000000000	20000	1	2	0.52
99.62523	18.5405	15.000000000	20000	1	2	0.52
99.46523	18.5305	15.000000000	10000	1	1	0.26
99.47523	18.5305	15.000000000	30000	1	3	0.78
99.48523	18.5305	15.000000000	30000	1	3	0.78
99.61523	18.5305	15.000000000	10000	1	1	0.26
99.62523	18.5305	15.000000000	20000	1	2	0.52
99.47523	18.5205	15.000000000	30000	1	3	0.78
99.48523	18.5205	15.000000000	30000	1	3	0.78
99.64523	18.5205	15.000000000	10000	1	1	0.26
99.65523	18.5205	15.000000000	10000	1	1	0.26
99.40523	18.5105	15.000000000	10000	1	1	0.26
99.41523	18.5105	15.000000000	10000	1	1	0.26
99.42523	18.5105	15.000000000	10000	1	1	0.26
99.43523	18.5105	15.000000000	10000	1	1	0.26
99.46523	18.5105	15.000000000	30000	1	3	0.78
99.63523	18.5105	15.000000000	10000	1	1	0.26
99.41523	18.5005	15.000000000	10000	1	1	0.26
99.43523	18.4905	15.000000000	20000	1	2	0.52
99.45523	18.4905	15.000000000	10000	1	1	0.26
99.46523	18.4905	15.000000000	30000	1	3	0.78
99.62523	18.4905	15.000000000	10000	1	1	0.26
99.46523	18.4805	15.000000000	20000	1	2	0.52
99.41523	18.4705	15.000000000	10000	1	1	0.26
99.42523	18.4705	15.000000000	10000	1	1	0.26
99.45523	18.4705	15.000000000	10000	1	1	0.26
99.46523	18.4705	15.000000000	10000	1	1	0.26
99.40523	18.4605	15.000000000	20000	1	2	0.52
99.41523	18.4605	15.000000000	10000	1	1	0.26
99.42523	18.4605	15.000000000	10000	1	1	0.26
99.45523	18.4605	15.000000000	20000	1	2	0.52
99.61523	18.4605	15.000000000	10000	1	1	0.26
99.41523	18.4505	15.000000000	30000	1	3	0.78
99.43523	18.4505	15.000000000	10000	1	1	0.26
99.44523	18.4505	15.000000000	10000	1	1	0.26
99.45523	18.4505	15.000000000	10000	1	1	0.26
99.46523	18.4505	15.000000000	10000	1	1	0.26
99.63523	18.4505	15.000000000	10000	1	1	0.26
99.65523	18.4505	15.000000000	10000	1	1	0.26
99.40523	18.4405	15.000000000	20000	1	2	0.52
99.42523	18.4405	15.000000000	10000	1	1	0.26
99.44523	18.4405	15.000000000	30000	1	3	0.78
99.62523	18.4405	15.000000000	20000	1	2	0.52
99.37523	18.4305	15.000000000	20000	1	2	0.52
99.38523	18.4305	15.000000000	10000	1	1	0.26
99.39523	18.4305	15.000000000	30000	1	3	0.78
99.40523	18.4305	15.000000000	20000	1	2	0.52
99.42523	18.4305	15.000000000	10000	1	1	0.26
99.44523	18.4305	15.000000000	10000	1	1	0.26
99.54523	18.4305	15.000000000	10000	1	1	0.26
99.57523	18.4305	15.000000000	10000	1	1	0.26
99.58523	18.4305	15.000000000	10000	1	1	0.26
99.59523	18.4305	15.000000000	10000	1	1	0.26
99.60523	18.4305	15.000000000	10000	1	1	0.26
99.61523	18.4305	15.000000000	10000	1	1	0.26
99.63523	18.4305	15.000000000	20000	1	2	0.52
99.35523	18.4205	15.000000000	20000	1	2	0.52
99.41523	18.4205	15.000000000	30000	1	3	0.78
99.44523	18.4205	15.000000000	20000	1	2	0.52
99.54523	18.4205	15.000000000	10000	1	1	0.26
99.57523	18.4205	15.000000000	20000	1	2	0.52
99.59523	18.4205	15.000000000	20000	1	2	0.52
99.63523	18.4205	15.000000000	10000	1	1	0.26
99.34523	18.4105	15.000000000	10000	1	1	0.26
99.35523	18.4105	15.000000000	10000	1	1	0.26
99.37523	18.4105	15.000000000	10000	1	1	0.26
99.39523	18.4105	15.000000000	10000	1	1	0.26
99.42523	18.4105	15.000000000	20000	1	2	0.52
99.51523	18.4105	15.000000000	10000	1	1	0.26
99.53523	18.4105	15.000000000	10000	1	1	0.26
99.54523	18.4105	15.000000000	10000	1	1	0.26
99.55523	18.4105	15.000000000	10000	1	1	0.26
99.57523	18.4105	15.000000000	30000	1	3	0.78
99.58523	18.4105	15.000000000	30000	1	3	0.78
99.59523	18.4105	15.000000000	10000	1	1	0.26
99.62523	18.4105	15.000000000	20000	1	2	0.52
99.73523	18.4105	15.000000000	10000	1	1	0.26
99.75523	18.4105	15.000000000	10000	1	1	0.26
99.86523	18.4105	15.000000000	10000	1	1	0.26
99.34523	18.4005	15.000000000	10000	1	1	0.26
99.35523	18.4005	15.000000000	10000	1	1	0.26
99.36523	18.4005	15.000000000	30000	1	3	0.78
99.38523	18.4005	15.000000000	10000	1	1	0.26
99.39523	18.4005	15.000000000	10000	1	1	0.26
99.40523	18.4005	15.000000000	20000	1	2	0.52
99.41523	18.4005	15.000000000	10000	1	1	0.26
99.42523	18.4005	15.000000000	20000	1	2	0.52
99.44523	18.4005	15.000000000	10000	1	1	0.26
99.51523	18.4005	15.000000000	20000	1	2	0.52
99.54523	18.4005	15.000000000	20000	1	2	0.52
99.55523	18.4005	15.000000000	10000	1	1	0.26
99.56523	18.4005	15.000000000	10000	1	1	0.26
99.57523	18.4005	15.000000000	30000	1	3	0.78
99.61523	18.4005	15.000000000	20000	1	2	0.52
99.62523	18.4005	15.000000000	10000	1	1	0.26
99.73523	18.4005	15.000000000	10000	1	1	0.26
99.74523	18.4005	15.000000000	10000	1	1	0.26
99.75523	18.4005	15.000000000	10000	1	1	0.26
99.83523	18.4005	15.000000000	10000	1	1	0.26
99.86523	18.4005	15.000000000	20000	1	2	0.52
99.34523	18.3905	15.000000000	20000	1	2	0.52
99.35523	18.3905	15.000000000	10000	1	1	0.26
99.37523	18.3905	15.000000000	10000	1	1	0.26
99.43523	18.3905	15.000000000	30000	1	3	0.78
99.44523	18.3905	15.000000000	20000	1	2	0.52
99.50523	18.3905	15.000000000	10000	1	1	0.26
99.51523	18.3905	15.000000000	10000	1	1	0.26
99.52523	18.3905	15.000000000	10000	1	1	0.26
99.53523	18.3905	15.000000000	20000	1	2	0.52
99.54523	18.3905	15.000000000	30000	1	3	0.78
99.56523	18.3905	15.000000000	30000	1	3	0.78
99.57523	18.3905	15.000000000	20000	1	2	0.52
99.59523	18.3905	15.000000000	10000	1	1	0.26
99.72523	18.3905	15.000000000	10000	1	1	0.26
99.73523	18.3905	15.000000000	10000	1	1	0.26
99.74523	18.3905	15.000000000	10000	1	1	0.26
99.83523	18.3905	15.000000000	10000	1	1	0.26
99.84523	18.3905	15.000000000	10000	1	1	0.26
99.85523	18.3905	15.000000000	10000	1	1	0.26
99.36523	18.3805	15.000000000	10000	1	1	0.26
99.37523	18.3805	15.000000000	10000	1	1	0.26
99.43523	18.3805	15.000000000	20000	1	2	0.52
99.44523	18.3805	15.000000000	20000	1	2	0.52
99.50523	18.3805	15.000000000	10000	1	1	0.26
99.51523	18.3805	15.000000000	10000	1	1	0.26
99.52523	18.3805	15.000000000	10000	1	1	0.26
99.53523	18.3805	15.000000000	30000	1	3	0.78
99.54523	18.3805	15.000000000	20000	1	2	0.52
99.55523	18.3805	15.000000000	10000	1	1	0.26
99.56523	18.3805	15.000000000	10000	1	1	0.26
99.58523	18.3805	15.000000000	20000	1	2	0.52
99.59523	18.3805	15.000000000	30000	1	3	0.78
99.60523	18.3805	15.000000000	30000	1	3	0.78
99.73523	18.3805	15.000000000	20000	1	2	0.52
99.74523	18.3805	15.000000000	10000	1	1	0.26
99.37523	18.3705	15.000000000	20000	1	2	0.52
99.38523	18.3705	15.000000000	10000	1	1	0.26
99.45523	18.3705	15.000000000	10000	1	1	0.26
99.46523	18.3705	15.000000000	10000	1	1	0.26
99.50523	18.3705	15.000000000	10000	1	1	0.26
99.51523	18.3705	15.000000000	30000	1	3	0.78
99.53523	18.3705	15.000000000	30000	1	3	0.78
99.54523	18.3705	15.000000000	30000	1	3	0.78
99.74523	18.3705	15.000000000	20000	1	2	0.52
99.75523	18.3705	15.000000000	10000	1	1	0.26
99.33523	18.3605	15.000000000	10000	1	1	0.26
99.36523	18.3605	15.000000000	20000	1	2	0.52
99.38523	18.3605	15.000000000	10000	1	1	0.26
99.42523	18.3605	15.000000000	10000	1	1	0.26
99.43523	18.3605	15.000000000	20000	1	2	0.52
99.46523	18.3605	15.000000000	10000	1	1	0.26
99.47523	18.3605	15.000000000	10000	1	1	0.26
99.48523	18.3605	15.000000000	20000	1	2	0.52
99.49523	18.3605	15.000000000	20000	1	2	0.52
99.50523	18.3605	15.000000000	10000	1	1	0.26
99.51523	18.3605	15.000000000	20000	1	2	0.52
99.52523	18.3605	15.000000000	30000	1	3	0.78
99.53523	18.3605	15.000000000	10000	1	1	0.26
99.56523	18.3605	15.000000000	10000	1	1	0.26
99.57523	18.3605	15.000000000	30000	1	3	0.78
99.32523	18.3505	15.000000000	20000	1	2	0.52
99.35523	18.3505	15.000000000	20000	1	2	0.52
99.40523	18.3505	15.000000000	30000	1	3	0.78
99.41523	18.3505	15.000000000	10000	1	1	0.26
99.42523	18.3505	15.000000000	20000	1	2	0.52
99.46523	18.3505	15.000000000	30000	1	3	0.78
99.48523	18.3505	15.000000000	10000	1	1	0.26
99.49523	18.3505	15.000000000	10000	1	1	0.26
99.50523	18.3505	15.000000000	30000	1	3	0.78
99.52523	18.3505	15.000000000	20000	1	2	0.52
99.55523	18.3505	15.000000000	10000	1	1	0.26
99.56523	18.3505	15.000000000	30000	1	3	0.78
99.57523	18.3505	15.000000000	20000	1	2	0.52
99.71523	18.3505	15.000000000	10000	1	1	0.26
99.77523	18.3505	15.000000000	10000	1	1	0.26
99.78523	18.3505	15.000000000	10000	1	1	0.26
99.32523	18.3405	15.000000000	10000	1	1	0.26
99.35523	18.3405	15.000000000	20000	1	2	0.52
99.37523	18.3405	15.000000000	30000	1	3	0.78
99.42523	18.3405	15.000000000	30000	1	3	0.78
99.46523	18.3405	15.000000000	10000	1	1	0.26
99.47523	18.3405	15.000000000	10000	1	1	0.26
99.48523	18.3405	15.000000000	10000	1	1	0.26
99.49523	18.3405	15.000000000	20000	1	2	0.52
99.50523	18.3405	15.000000000	10000	1	1	0.26
99.51523	18.3405	15.000000000	30000	1	3	0.78
99.52523	18.3405	15.000000000	20000	1	2	0.52
99.70523	18.3405	15.000000000	20000	1	2	0.52
99.71523	18.3405	15.000000000	10000	1	1	0.26
99.72523	18.3405	15.000000000	10000	1	1	0.26
99.77523	18.3405	15.000000000	20000	1	2	0.52
99.85523	18.3405	15.000000000	10000	1	1	0.26
99.32523	18.3305	15.000000000	20000	1	2	0.52
99.38523	18.3305	15.000000000	30000	1	3	0.78
99.41523	18.3305	15.000000000	30000	1	3	0.78
99.44523	18.3305	15.000000000	30000	1	3	0.78
99.46523	18.3305	15.000000000	10000	1	1	0.26
99.47523	18.3305	15.000000000	10000	1	1	0.26
99.48523	18.3305	15.000000000	10000	1	1	0.26
99.49523	18.3305	15.000000000	30000	1	3	0.78
99.53523	18.3305	15.000000000	20000	1	2	0.52
99.70523	18.3305	15.000000000	10000	1	1	0.26
99.71523	18.3305	15.000000000	10000	1	1	0.26
99.72523	18.3305	15.000000000	30000	1	3	0.78
99.73523	18.3305	15.000000000	20000	1	2	0.52
99.75523	18.3305	15.000000000	10000	1	1	0.26
99.77523	18.3305	15.000000000	10000	1	1	0.26
99.28523	18.3205	15.000000000	20000	1	2	0.52
99.30523	18.3205	15.000000000	10000	1	1	0.26
99.31523	18.3205	15.000000000	10000	1	1	0.26
99.33523	18.3205	15.000000000	30000	1	3	0.78
99.35523	18.3205	15.000000000	20000	1	2	0.52
99.36523	18.3205	15.000000000	20000	1	2	0.52
99.40523	18.3205	15.000000000	10000	1	1	0.26
99.41523	18.3205	15.000000000	10000	1	1	0.26
99.42523	18.3205	15.000000000	30000	1	3	0.78
99.47523	18.3205	15.000000000	10000	1	1	0.26
99.48523	18.3205	15.000000000	30000	1	3	0.78
99.68523	18.3205	15.000000000	20000	1	2	0.52
99.71523	18.3205	15.000000000	20000	1	2	0.52
99.72523	18.3205	15.000000000	30000	1	3	0.78
99.73523	18.3205	15.000000000	20000	1	2	0.52
99.74523	18.3205	15.000000000	30000	1	3	0.78
99.77523	18.3205	15.000000000	30000	1	3	0.78
99.78523	18.3205	15.000000000	10000	1	1	0.26
99.25523	18.3105	15.000000000	10000	1	1	0.26
99.27523	18.3105	15.000000000	20000	1	2	0.52
99.28523	18.3105	15.000000000	10000	1	1	0.26
99.31523	18.3105	15.000000000	20000	1	2	0.52
99.32523	18.3105	15.000000000	20000	1	2	0.52
99.38523	18.3105	15.000000000	20000	1	2	0.52
99.40523	18.3105	15.000000000	10000	1	1	0.26
99.42523	18.3105	15.000000000	10000	1	1	0.26
99.44523	18.3105	15.000000000	30000	1	3	0.78
99.45523	18.3105	15.000000000	30000	1	3	0.78
99.47523	18.3105	15.000000000	10000	1	1	0.26
99.49523	18.3105	15.000000000	10000	1	1	0.26
99.54523	18.3105	15.000000000	20000	1	2	0.52
99.69523	18.3105	15.000000000	10000	1	1	0.26
99.70523	18.3105	15.000000000	10000	1	1	0.26
99.72523	18.3105	15.000000000	30000	1	3	0.78
99.73523	18.3105	15.000000000	10000	1	1	0.26
99.74523	18.3105	15.000000000	10000	1	1	0.26
99.77523	18.3105	15.000000000	20000	1	2	0.52
99.78523	18.3105	15.000000000	10000	1	1	0.26
99.26523	18.3005	15.000000000	10000	1	1	0.26
99.27523	18.3005	15.000000000	20000	1	2	0.52
99.32523	18.3005	15.000000000	20000	1	2	0.52
99.33523	18.3005	15.000000000	30000	1	3	0.78
99.34523	18.3005	15.000000000	20000	1	2	0.52
99.35523	18.3005	15.000000000	30000	1	3	0.78
99.39523	18.3005	15.000000000	10000	1	1	0.26
99.41523	18.3005	15.000000000	10000	1	1	0.26
99.42523	18.3005	15.000000000	10000	1	1	0.26
99.52523	18.3005	15.000000000	10000	1	1	0.26
99.68523	18.3005	15.000000000	10000	1	1	0.26
99.70523	18.3005	15.000000000	10000	1	1	0.26
99.72523	18.3005	15.000000000	20000	1	2	0.52
99.77523	18.3005	15.000000000	30000	1	3	0.78
