LONG	LAT	DPGAG	MMIYAMAZAK	DISTKM	DPGAGAL
99.08301	18.42354	0.43	9	494.232808	424.01699070
99.08301	18.44854	0.43	9	494.040572	422.12332660
99.08301	18.47354	0.43	9	493.863574	416.82969690
99.08301	18.49854	0.41	9	493.701831	401.82846440
99.08301	18.52354	0.39	9	493.555357	379.74094660
99.08301	18.54854	0.36	9	493.424167	354.63396130
99.08301	18.57354	0.34	9	493.308272	332.57096010
99.08301	18.59854	0.32	9	493.207684	311.92207790
99.08301	18.62354	0.30	9	493.122411	295.77052530
99.08301	18.64854	0.28	8	493.052462	277.78316790
99.08301	18.67354	0.26	8	492.997843	259.85857300
99.10801	17.77354	0.40	9	501.808931	397.12911770
99.10801	17.79854	0.40	9	501.227465	392.63669140
99.10801	17.82354	0.39	9	500.660428	379.80959320
99.10801	17.84854	0.38	9	500.107871	369.23017920
99.10801	17.87354	0.37	9	499.569840	358.28301580
99.10801	17.89854	0.35	9	499.046384	342.73653350
99.10801	17.92354	0.34	9	498.537547	333.67420820
99.10801	18.27354	0.43	9	492.971918	424.01699070
99.10801	18.29854	0.43	9	492.687101	418.65765650
99.10801	18.32354	0.41	9	492.417478	403.48284630
99.10801	18.34854	0.40	9	492.163073	390.75479520
99.10801	18.37354	0.41	9	491.923910	404.77634340
99.10801	18.39854	0.43	9	491.700011	418.49584680
99.10801	18.42354	0.43	9	491.491398	424.01699070
99.10801	18.44854	0.43	9	491.298089	424.01699070
99.10801	18.47354	0.43	9	491.120102	418.65765650
99.10801	18.49854	0.41	9	490.957455	404.92442380
99.10801	18.52354	0.40	9	490.810162	391.02447810
99.10801	18.54854	0.38	9	490.678238	370.41972580
99.10801	18.57354	0.36	9	490.561695	350.04641040
99.10801	18.59854	0.34	9	490.460543	334.44893360
99.10801	18.62354	0.32	9	490.374793	315.32890810
99.10801	18.64854	0.30	9	490.304451	294.39171030
99.10801	18.67354	0.28	8	490.249526	277.50171700
99.13301	17.82354	0.37	9	497.969592	358.28301580
99.13301	17.84854	0.35	9	497.414045	342.73653350
99.13301	17.87354	0.35	9	496.873098	342.06870060
99.13301	17.89854	0.34	9	496.346797	337.84497650
99.13301	18.32354	0.41	9	489.681348	404.77634340
99.13301	18.34854	0.42	9	489.425521	409.81205820
99.13301	18.37354	0.42	9	489.185020	416.66886790
99.13301	18.39854	0.43	9	488.959867	422.12332660
99.13301	18.42354	0.43	9	488.750084	422.12332660
99.13301	18.44854	0.43	9	488.555690	424.01699070
99.13301	18.47354	0.43	9	488.376704	422.12332660
99.13301	18.49854	0.43	9	488.213143	416.82969690
99.13301	18.52354	0.41	9	488.065022	401.82846440
99.13301	18.54854	0.39	9	487.932356	385.10714550
99.13301	18.57354	0.38	9	487.815156	372.90767290
99.13301	18.59854	0.36	9	487.713435	354.63396130
99.13301	18.62354	0.34	9	487.627201	332.57096010
99.13301	18.64854	0.32	9	487.556464	311.92207790
99.13301	18.67354	0.31	9	487.501229	299.34112660
99.15801	17.82354	0.37	9	495.279406	362.44201600
99.15801	17.84854	0.37	9	494.720838	362.44201600
99.15801	17.87354	0.37	9	494.176942	362.44201600
99.15801	18.34854	0.43	9	486.688109	422.12332660
99.15801	18.37354	0.43	9	486.446254	422.12332660
99.15801	18.39854	0.43	9	486.219833	424.01699070
99.15801	18.42354	0.43	9	486.008868	424.01699070
99.15801	18.44854	0.43	9	485.813377	424.01699070
99.15801	18.47354	0.43	9	485.633380	424.01699070
99.15801	18.49854	0.43	9	485.468895	418.65765650
99.15801	18.52354	0.42	9	485.319937	409.81205820
99.15801	18.54854	0.41	9	485.186520	404.92442380
99.15801	18.57354	0.40	9	485.068657	391.02447810
99.15801	18.59854	0.38	9	484.966359	370.41972580
99.15801	18.62354	0.36	9	484.879637	350.04641040
99.15801	18.64854	0.34	9	484.808499	334.44893360
99.15801	18.67354	0.33	9	484.752951	324.89627580
99.15801	18.69854	0.34	9	484.712999	332.21792070
99.18301	18.39854	0.43	9	483.479913	424.01699070
99.18301	18.42354	0.43	9	483.267751	422.12332660
99.18301	18.44854	0.43	9	483.071151	424.01699070
99.18301	18.47354	0.43	9	482.890133	424.01699070
99.18301	18.49854	0.43	9	482.724713	422.12332660
99.18301	18.52354	0.43	9	482.574907	422.12332660
99.18301	18.54854	0.43	9	482.440731	416.82969690
99.18301	18.57354	0.41	9	482.322197	401.82846440
99.18301	18.59854	0.39	9	482.219317	385.10714550
99.18301	18.62354	0.38	9	482.132101	372.90767290
99.18301	18.64854	0.37	9	482.060557	360.33260560
99.18301	18.67354	0.36	9	482.004692	350.04641040
99.18301	18.69854	0.35	9	481.964513	345.46768550
99.20801	18.44854	0.43	9	480.329015	424.01699070
99.20801	18.47354	0.43	9	480.146962	424.01699070
99.20801	18.49854	0.43	9	479.980597	424.01699070
99.20801	18.52354	0.43	9	479.829935	424.01699070
99.20801	18.54854	0.43	9	479.694991	418.65765650
99.20801	18.57354	0.42	9	479.575778	409.81205820
99.20801	18.59854	0.41	9	479.472309	404.92442380
99.20801	18.62354	0.40	9	479.384593	391.02447810
99.20801	18.64854	0.39	9	479.312639	385.10714550
99.23301	18.44854	0.43	9	477.586969	424.01699070
99.23301	18.47354	0.43	9	477.403870	422.12332660
99.23301	18.49854	0.43	9	477.236549	424.01699070
99.23301	18.52354	0.43	9	477.085020	424.01699070
99.23301	18.54854	0.43	9	476.949299	422.12332660
99.23301	18.57354	0.43	9	476.829400	422.12332660
99.23301	18.64854	0.41	9	476.564745	404.92442380
99.25801	18.49854	0.43	9	474.492570	424.01699070
99.25801	18.52354	0.43	9	474.340164	424.01699070
99.25801	18.54854	0.43	9	474.203658	424.01699070
99.28301	18.52354	0.43	9	471.595369	424.01699070
99.28301	18.54854	0.43	9	471.458068	424.01699070
99.30801	18.49854	0.42	9	469.004823	415.10961050
99.30801	18.52354	0.42	9	468.850634	415.10961050
